n_start,t,n_top,peak_id,k_peak,k_peak_sub,peak_value
1000000,718,1000718,1,223,223.74783,0.00060595728
1000000,718,1000718,2,130,130.10169,0.00061985227
1000000,719,1000719,0,278,277.87446,0.00059343459
1000000,719,1000719,1,205,204.86519,0.0006247241
1000000,719,1000719,2,181,181.39448,0.00059120122
1000000,720,1000720,0,285,285.3157,0.00061185317
1000000,720,1000720,1,288,288,0.00061241065
1000000,720,1000720,2,289,289,0.0006246193
1000000,721,1000721,0,314,314.4578,0.00059108517
1000000,721,1000721,1,315,314.32622,0.00058830757
1000000,721,1000721,2,184,183.65828,0.00062538376
1000000,722,1000722,0,200,200,0.00061417379
1000000,722,1000722,1,199,198.47455,0.00062338416
1000000,722,1000722,2,198,198.49534,0.00062361278
1000000,723,1000723,0,192,192,0.0005819949
1000000,723,1000723,1,191,191.25932,0.0005956486
1000000,723,1000723,2,106,105.69722,0.00059130639
1000000,724,1000724,0,192,192.32873,0.00059986188
1000000,724,1000724,1,194,194,0.00059963453
1000000,724,1000724,2,108,108.13767,0.00059695966
1000000,725,1000725,0,160,159.55264,0.00059006779
1000000,725,1000725,1,83,83.071461,0.00059052438
1000000,725,1000725,2,333,333.28793,0.00059554021
1000000,726,1000726,0,168,167.69416,0.00059975713
1000000,726,1000726,1,336,336.94392,0.00061585398
1000000,726,1000726,2,337,337.15652,0.00063028823
1000000,727,1000727,0,153,152.65534,0.00063248481
1000000,727,1000727,1,430,429.2612,0.00060994555
1000000,727,1000727,2,431,431,0.00062371004
1000000,728,1000728,0,179,179.54207,0.00062005461
1000000,728,1000728,1,285,285,0.00061096103
1000000,728,1000728,2,284,283.86991,0.00063705215
1000000,729,1000729,0,235,235.51603,0.0006260442
1000000,729,1000729,1,241,240.48199,0.00061683372
1000000,729,1000729,2,240,240.60281,0.00061772301
1000000,730,1000730,0,173,173.2317,0.00060196453
1000000,730,1000730,1,365,365.47318,0.00060141889
1000000,730,1000730,2,367,367,0.00060308484
1000000,731,1000731,0,221,221,0.00061705862
1000000,731,1000731,1,290,289.89577,0.00059875207
1000000,731,1000731,2,229,228.89609,0.00063538324
1000000,732,1000732,0,229,229.16164,0.00060684368
1000000,732,1000732,1,248,248.11186,0.00061139336
1000000,732,1000732,2,232,232.38237,0.00060294661
1000000,733,1000733,0,294,294.18927,0.00058830702
1000000,733,1000733,1,296,296,0.00058607637
1000000,733,1000733,2,297,296.71904,0.00058962574
1000000,734,1000734,0,380,380.37165,0.00060884984
1000000,734,1000734,1,381,380.15196,0.00060352095
1000000,734,1000734,2,382,382,0.00058288081
1000000,735,1000735,0,340,340.3611,0.00057510461
1000000,735,1000735,1,432,431.66676,0.00057764179
1000000,735,1000735,2,453,453,0.00059451696
1000000,736,1000736,0,293,293.1603,0.00059230935
1000000,736,1000736,1,237,236.64854,0.00058508663
1000000,736,1000736,2,236,236.11369,0.00058264606
1000000,737,1000737,0,247,247.19032,0.00059564533
1000000,737,1000737,1,243,243.23047,0.00061518481
1000000,737,1000737,2,244,244,0.00059519648
1000000,738,1000738,0,334,334.88015,0.00060173141
1000000,738,1000738,1,335,335.47949,0.0006128295
1000000,738,1000738,2,336,335.48816,0.00061259711
1000000,739,1000739,0,376,376.48104,0.00060749142
1000000,739,1000739,1,377,376.48662,0.00060682447
1000000,739,1000739,2,417,417,0.00060860396
1000000,740,1000740,0,378,378.33842,0.00062226746
1000000,740,1000740,1,379,379,0.00061338932
1000000,740,1000740,2,425,425,0.00061272181
1000000,741,1000741,0,373,373.12908,0.00059706415
1000000,741,1000741,1,322,321.38954,0.00059840843
1000000,741,1000741,2,321,321,0.00060306797
1000000,742,1000742,0,362,362.32247,0.00058763699
1000000,742,1000742,1,322,322,0.00058375675
1000000,742,1000742,2,321,320.91579,0.00059685777
1000000,743,1000743,0,335,335.34219,0.00057863122
1000000,743,1000743,1,259,259,0.00057222496
1000000,743,1000743,2,258,258,0.00058376644
1000000,744,1000744,0,376,375.7924,0.00057043579
1000000,744,1000744,1,236,235.82061,0.00059562841
1000000,744,1000744,2,235,234.42322,0.00057697932
1000000,745,1000745,0,359,358.84739,0.00059262418
1000000,745,1000745,1,196,195.61805,0.00058995071
1000000,745,1000745,2,195,195.50984,0.00058972801
1000000,746,1000746,0,257,256.8407,0.00061117313
1000000,746,1000746,1,122,121.6976,0.00061138144
1000000,746,1000746,2,115,114.52372,0.0006254867
1000000,747,1000747,0,144,144,0.00058942085
1000000,747,1000747,1,139,139,0.00059152171
1000000,747,1000747,2,101,101,0.00058818711
1000000,748,1000748,0,115,115.06296,0.00060794705
1000000,748,1000748,1,107,107.27422,0.00059007046
1000000,748,1000748,2,101,100.93736,0.00060405674
1000000,749,1000749,0,215,215.23634,0.00057652331
1000000,749,1000749,1,217,216.81842,0.00059062426
1000000,749,1000749,2,262,261.66263,0.00057663762
1000000,750,1000750,0,161,161.01748,0.00060518284
1000000,750,1000750,1,389,389,0.0005952866
1000000,750,1000750,2,390,389.9012,0.0006243721
1000000,751,1000751,0,202,201.52458,0.00059118428
1000000,751,1000751,1,415,415.30512,0.00061638893
1000000,751,1000751,2,416,416,0.00060284785
1000000,752,1000752,0,203,203.26487,0.00058708232
1000000,752,1000752,1,380,380,0.00058519672
1000000,752,1000752,2,379,379.27665,0.00059075267
1000000,753,1000753,0,81,81.044766,0.00060184306
1000000,753,1000753,1,357,356.35934,0.00059373294
1000000,753,1000753,2,356,356.65169,0.00059972751
1000000,754,1000754,0,76,76.280255,0.00058317143
1000000,754,1000754,1,312,311.43215,0.00058364203
1000000,754,1000754,2,311,311.22793,0.0005867522
1000000,755,1000755,0,250,250.35796,0.00067076707
1000000,755,1000755,1,338,338.34369,0.00063158849
1000000,755,1000755,2,339,339,0.00062870806
1000000,756,1000756,0,319,319.00281,0.00059028855
1000000,756,1000756,1,343,342.77068,0.00058718913
1000000,756,1000756,2,346,346.33458,0.00059060723
1000000,757,1000757,0,319,319.23702,0.00060983208
1000000,757,1000757,1,322,322.07352,0.0005970608
1000000,757,1000757,2,320,320,0.00059739848
1000000,758,1000758,0,372,372.16072,0.00060626911
1000000,758,1000758,1,373,372.25991,0.00059595265
1000000,758,1000758,2,406,406.58975,0.00060615125
1000000,759,1000759,0,387,387.14189,0.00058952075
1000000,759,1000759,1,480,479.88228,0.00059083621
1000000,759,1000759,2,250,249.93457,0.0005935203
1000000,760,1000760,0,353,353.01007,0.00060915798
1000000,760,1000760,1,448,448.29569,0.00059250733
1000000,760,1000760,2,239,239.15238,0.0005980548
1000000,761,1000761,0,334,333.96853,0.00059039868
1000000,761,1000761,1,438,437.75432,0.00058930938
1000000,761,1000761,2,417,417.00878,0.00058962571
1000000,762,1000762,0,269,268.91151,0.00058752142
1000000,762,1000762,1,450,449.93478,0.00060826229
1000000,762,1000762,2,268,268.64196,0.00058107788
1000000,763,1000763,0,311,310.97674,0.0005995078
1000000,763,1000763,1,458,458.26889,0.00060115974
1000000,763,1000763,2,365,365.36857,0.00058531056
1000000,764,1000764,0,354,354.31347,0.00062281657
1000000,764,1000764,1,489,489.36056,0.00061382242
1000000,764,1000764,2,357,356.94439,0.00060638509
1000000,765,1000765,0,405,405.93527,0.00061948211
1000000,765,1000765,1,411,411,0.00061892763
1000000,765,1000765,2,406,406.01369,0.00063213882
1000000,766,1000766,0,295,294.4379,0.00060473725
1000000,766,1000766,1,294,294.29521,0.00060639887
1000000,766,1000766,2,293,292.9191,0.00059994673
1000000,767,1000767,0,298,297.59649,0.00060893891
1000000,767,1000767,1,365,365.98054,0.00061449472
1000000,767,1000767,2,366,366,0.00062969827
1000000,768,1000768,0,366,366.24153,0.00059462489
1000000,768,1000768,1,371,371.62661,0.00060705847
1000000,768,1000768,2,372,371.71657,0.00061227308
1000000,769,1000769,0,379,379.52147,0.00063689738
1000000,769,1000769,1,380,379.42267,0.00063789352
1000000,769,1000769,2,381,380.77119,0.00065177094
1000000,770,1000770,0,448,448.13831,0.00060294932
1000000,770,1000770,1,309,308.36162,0.0006062783
1000000,770,1000770,2,308,308.03722,0.00061315917
1000000,771,1000771,0,466,465.90881,0.00059427864
1000000,771,1000771,1,291,291.20015,0.00059761957
1000000,771,1000771,2,265,264.51404,0.00060460865
1000000,772,1000772,0,392,392.06895,0.0006327924
1000000,772,1000772,1,388,388.4526,0.00061914771
1000000,772,1000772,2,389,389,0.00061870603
1000000,773,1000773,0,392,392,0.00065565284
1000000,773,1000773,1,387,386.59725,0.00062367598
1000000,773,1000773,2,390,390,0.00062412198
1000000,774,1000774,0,216,216.08117,0.00065832214
1000000,774,1000774,1,158,157.63664,0.00064821021
1000000,774,1000774,2,157,157,0.00064121904
1000000,775,1000775,0,226,226,0.00063213513
1000000,775,1000775,1,145,145,0.00060614781
1000000,775,1000775,2,144,143.96109,0.00063612004
1000000,776,1000776,0,305,305.45773,0.00061283819
1000000,776,1000776,1,306,306,0.00061061881
1000000,776,1000776,2,310,310,0.00062259081
1000000,777,1000777,0,242,242,0.00061544232
1000000,777,1000777,1,241,241.22409,0.00062787238
1000000,777,1000777,2,374,374.70124,0.00060559239
1000000,778,1000778,0,209,208.56686,0.00060772361
1000000,778,1000778,1,208,207.96493,0.00060416099
1000000,778,1000778,2,490,490.17171,0.00060149414
1000000,779,1000779,0,305,305,0.00061348572
1000000,779,1000779,1,111,110.67365,0.00061924969
1000000,779,1000779,2,311,311,0.00061191942
1000000,780,1000780,0,339,339.59512,0.00060761285
1000000,780,1000780,1,76,76.156588,0.00060637141
1000000,780,1000780,2,340,339.64217,0.00061281926
1000000,781,1000781,0,420,419.86867,0.00062224218
1000000,781,1000781,1,52,51.839375,0.00061535379
1000000,781,1000781,2,242,241.93176,0.00061559777
1000000,782,1000782,0,496,496,0.00059238955
1000000,782,1000782,1,22,22.410917,0.000594837
1000000,782,1000782,2,247,247,0.00060236576
1000000,783,1000783,0,350,349.72396,0.00062614179
1000000,783,1000783,1,133,132.96977,0.00060147539
1000000,783,1000783,2,243,243,0.00059926694
1000000,784,1000784,0,355,355.22346,0.00062256828
1000000,784,1000784,1,157,157.36969,0.00061036277
1000000,784,1000784,2,213,213.00713,0.00061347847
1000000,785,1000785,0,355,355,0.00061913847
1000000,785,1000785,1,122,122.13786,0.00060837624
1000000,785,1000785,2,115,115.05733,0.000607467
1000000,786,1000786,0,365,365.23076,0.00060459228
1000000,786,1000786,1,369,369.1513,0.00061657815
1000000,786,1000786,2,381,381.60707,0.00061948248
1000000,787,1000787,0,238,237.76246,0.00062022286
1000000,787,1000787,1,498,498.00006,0.00060559934
1000000,787,1000787,2,237,237,0.00060323966
1000000,788,1000788,0,287,287.23436,0.00060981776
1000000,788,1000788,1,470,470,0.00064222485
1000000,788,1000788,2,51,50.554079,0.00062179625
1000000,789,1000789,0,296,296.25908,0.00065921563
1000000,789,1000789,1,450,450,0.0006382286
1000000,789,1000789,2,297,297,0.00064456096
1000000,790,1000790,0,322,321.99908,0.00061515086
1000000,790,1000790,1,458,458.65013,0.00061590393
1000000,790,1000790,2,253,252.50472,0.00061968617
1000000,791,1000791,0,236,236,0.00062279639
1000000,791,1000791,1,235,234.86495,0.00064055306
1000000,791,1000791,2,234,234.8116,0.00063034861
1000000,792,1000792,0,215,214.47377,0.00061747465
1000000,792,1000792,1,214,214.52158,0.00061792014
1000000,792,1000792,2,213,212.73997,0.00063901127
1000000,793,1000793,0,220,219.68604,0.00059357767
1000000,793,1000793,1,247,247,0.00059271119
1000000,793,1000793,2,248,248.31404,0.00060292819
1000000,794,1000794,0,165,164.73392,0.00060690801
1000000,794,1000794,1,348,348.76875,0.00060969742
1000000,794,1000794,2,349,349.77267,0.0006128041
1000000,795,1000795,0,244,244.34345,0.00061425144
1000000,795,1000795,1,335,334.69162,0.00061024671
1000000,795,1000795,2,291,290.66872,0.0006160253
1000000,796,1000796,0,315,315.37876,0.0006223602
1000000,796,1000796,1,316,316,0.00061969418
1000000,796,1000796,2,392,392.62742,0.00062346319
1000000,797,1000797,0,294,293.85599,0.00061402379
1000000,797,1000797,1,291,291,0.00061126335
1000000,797,1000797,2,290,289.35052,0.00061814452
1000000,798,1000798,0,253,253,0.00060459018
1000000,798,1000798,1,252,252,0.00061059012
1000000,798,1000798,2,251,251.30557,0.00062157333
1000000,799,1000799,0,300,300,0.00062579155
1000000,799,1000799,1,301,300.79255,0.00065021073
1000000,799,1000799,2,303,302.92608,0.00060747833
10000000,0,10000000,0,266,265.79845,6.14874e-05
10000000,0,10000000,1,263,263.2612,6.137627e-05
10000000,0,10000000,2,120,119.56925,6.0798372e-05
10000000,1,10000001,0,313,313.36049,6.1865096e-05
10000000,1,10000001,1,314,313.28578,6.1465188e-05
10000000,1,10000001,2,111,111.67909,6.0520561e-05
10000000,2,10000002,0,347,347.19947,6.2298316e-05
10000000,2,10000002,1,348,348,6.1042788e-05
10000000,2,10000002,2,91,90.94948,6.0709601e-05
10000000,3,10000003,0,298,297.61555,5.9842798e-05
10000000,3,10000003,1,297,297.12334,5.9520538e-05
10000000,3,10000003,2,286,286.1152,6.0198428e-05
10000000,4,10000004,0,294,293.74278,6.1865251e-05
10000000,4,10000004,1,293,293,6.0465269e-05
10000000,4,10000004,2,351,351,6.0276156e-05
10000000,5,10000005,0,254,253.84697,6.2387159e-05
10000000,5,10000005,1,251,250.04768,6.5053703e-05
10000000,5,10000005,2,250,250.11124,6.6898118e-05
10000000,6,10000006,0,254,254,6.1487374e-05
10000000,6,10000006,1,253,253.31541,6.18873e-05
10000000,6,10000006,2,255,254.933,6.102073e-05
10000000,7,10000007,0,251,251.01426,6.1409351e-05
10000000,7,10000007,1,314,314.26851,6.2498224e-05
10000000,7,10000007,2,315,315,6.1387127e-05
10000000,8,10000008,0,269,269.12433,6.0976084e-05
10000000,8,10000008,1,314,313.6307,6.1698415e-05
10000000,8,10000008,2,313,313,6.0965074e-05
10000000,9,10000009,0,316,315.88649,6.2309612e-05
10000000,9,10000009,1,399,399.63376,6.1076145e-05
10000000,9,10000009,2,400,399.78767,6.1542803e-05
10000000,10,10000010,0,340,340.45167,6.0209544e-05
10000000,10,10000010,1,383,383.12882,5.9587313e-05
10000000,10,10000010,2,378,377.1387,6.0542974e-05
10000000,11,10000011,0,410,409.95559,6.1720387e-05
10000000,11,10000011,1,188,187.56988,5.9665187e-05
10000000,11,10000011,2,109,109,5.9987229e-05
10000000,12,10000012,0,442,441.87055,5.9098501e-05
10000000,12,10000012,1,228,228.71142,5.8776229e-05
10000000,12,10000012,2,118,118.10994,5.902069e-05
10000000,13,10000013,0,418,418.21743,5.9053872e-05
10000000,13,10000013,1,228,227.48783,5.9809495e-05
10000000,13,10000013,2,135,135.13704,6.012045e-05
10000000,14,10000014,0,420,420,5.8287317e-05
10000000,14,10000014,1,294,293.98917,6.0065221e-05
10000000,14,10000014,2,66,65.359005,5.8731589e-05
10000000,15,10000015,0,403,403.03937,5.863166e-05
10000000,15,10000015,1,267,267,5.8709617e-05
10000000,15,10000015,2,68,68.566968,5.8820721e-05
10000000,16,10000016,0,441,441.52701,6.037628e-05
10000000,16,10000016,1,162,162,6.0531693e-05
10000000,16,10000016,2,55,54.065256,5.8609355e-05
10000000,17,10000017,0,431,430.78747,6.070955e-05
10000000,17,10000017,1,173,173.06883,6.1898293e-05
10000000,17,10000017,2,16,15.597384,6.0309437e-05
10000000,18,10000018,0,435,435.16438,6.3109504e-05
10000000,18,10000018,1,255,255.10105,6.0731679e-05
10000000,18,10000018,2,73,73.810119,6.0631691e-05
10000000,19,10000019,0,505,505.00505,5.9942727e-05
10000000,19,10000019,1,347,346.23155,5.9298456e-05
10000000,19,10000019,2,108,108.44696,5.8631648e-05
10000000,20,10000020,0,466,465.50001,5.9398232e-05
10000000,20,10000020,1,421,421,5.9509556e-05
10000000,20,10000020,2,181,180.31633,5.9509429e-05
10000000,21,10000021,0,459,458.39937,5.8709466e-05
10000000,21,10000021,1,440,439.98451,5.9664822e-05
10000000,21,10000021,2,240,240.29576,6.0798285e-05
10000000,22,10000022,0,478,477.96499,5.8975958e-05
10000000,22,10000022,1,506,505.88324,5.9509482e-05
10000000,22,10000022,2,230,230,5.9187279e-05
10000000,23,10000023,0,502,501.80297,5.9820498e-05
10000000,23,10000023,1,507,506.77557,5.999813e-05
10000000,23,10000023,2,186,185.46499,6.0142955e-05
10000000,24,10000024,0,468,467.41348,5.8676097e-05
10000000,24,10000024,1,467,467,5.887605e-05
10000000,24,10000024,2,166,165.76972,6.0887265e-05
10000000,25,10000025,0,391,390.40448,5.956509e-05
10000000,25,10000025,1,390,389.89625,5.9920625e-05
10000000,25,10000025,2,166,165.99617,5.9587087e-05
10000000,26,10000026,0,352,351.81623,6.2409321e-05
10000000,26,10000026,1,310,309.84667,6.0253774e-05
10000000,26,10000026,2,173,173.19292,6.1609447e-05
10000000,27,10000027,0,408,408.60297,6.1687049e-05
10000000,27,10000027,1,409,408.54047,6.184264e-05
10000000,27,10000027,2,169,168.40912,6.1698257e-05
10000000,28,10000028,0,336,335.59157,6.0820553e-05
10000000,28,10000028,1,333,332.94,6.1453855e-05
10000000,28,10000028,2,129,129.13006,6.0853953e-05
10000000,29,10000029,0,310,309.92163,6.1875924e-05
10000000,29,10000029,1,308,308.17852,6.23648e-05
10000000,29,10000029,2,99,98.82662,6.0664937e-05
10000000,30,10000030,0,310,309.55422,6.4775893e-05
10000000,30,10000030,1,308,308.42222,6.4831446e-05
10000000,30,10000030,2,16,16,6.4609432e-05
10000000,31,10000031,0,297,296.82322,5.8831671e-05
10000000,31,10000031,1,229,228.97272,6.0109407e-05
10000000,31,10000031,2,36,36.538964,6.0220535e-05
10000000,32,10000032,0,275,274.6183,6.1898174e-05
10000000,32,10000032,1,225,225.15968,6.2276055e-05
10000000,32,10000032,2,139,139.1239,6.2720291e-05
10000000,33,10000033,0,249,249.14216,6.0631752e-05
10000000,33,10000033,1,110,109.73644,6.0953676e-05
10000000,33,10000033,2,108,108.40804,6.0864862e-05
10000000,34,10000034,0,271,271.10722,6.1387238e-05
10000000,34,10000034,1,126,126.30062,6.2853745e-05
10000000,34,10000034,2,127,126.99418,6.14426e-05
10000000,35,10000035,0,342,342.53908,6.0231525e-05
10000000,35,10000035,1,77,76.601866,5.9342909e-05
10000000,35,10000035,2,177,176.07143,5.9109389e-05
10000000,36,10000036,0,357,357,5.9487091e-05
10000000,36,10000036,1,8,8.1351631,6.1042702e-05
10000000,36,10000036,2,153,153.1151,6.0564619e-05
10000000,37,10000037,0,297,296.70891,6.3964934e-05
10000000,37,10000037,1,198,198,6.2787007e-05
10000000,37,10000037,2,199,199.02557,6.6897925e-05
10000000,38,10000038,0,283,282.9141,6.1387142e-05
10000000,38,10000038,1,212,212,6.0875933e-05
10000000,38,10000038,2,213,212.97369,6.2075943e-05
10000000,39,10000039,0,172,172.01873,6.1731536e-05
10000000,39,10000039,1,83,83,6.1509185e-05
10000000,39,10000039,2,82,82,6.4286928e-05
10000000,40,10000040,0,204,204.8277,6.3320327e-05
10000000,40,10000040,1,87,87.569905,6.1264999e-05
10000000,40,10000040,2,88,87.844755,6.1487141e-05
10000000,41,10000041,0,205,204.7645,5.7809521e-05
10000000,41,10000041,1,218,218.03477,5.8031517e-05
10000000,41,10000041,2,326,326,5.8353799e-05
10000000,42,10000042,0,219,219.468,6.0375934e-05
10000000,42,10000042,1,223,223.23835,6.0553801e-05
10000000,42,10000042,2,400,400.41963,6.2320262e-05
10000000,43,10000043,0,240,240.06458,5.9353924e-05
10000000,43,10000043,1,89,89,5.9487184e-05
10000000,43,10000043,2,444,444.08458,6.0887144e-05
