center,is_twin_center,center_set,n_nodes,n_edges,n_components,zero_count_all,isolated_nodes,isolated_fraction,gc_size,gc_fraction,gc_edges,gc_spectral_gap,gc_entropy,core_nodes,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,core_gc_zero_count_all,K0,K_used,k_bumps,hit_kmax,twin_isolates,twin_deg_sum,twin_deg_minus1,twin_deg_plus1,twin_is_isolated_minus1,twin_is_isolated_plus1,twin_in_gc_minus1,twin_in_gc_plus1,twin_edges_inc_minus1,twin_edges_inc_plus1
51984,0,six,,,,,,,,,,,,61,11,52,47,6,0.09836065573770492,0.5000000000000002,1.531753924094844,1.0,297,3389,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
181260,0,six,,,,,,,,,,,,61,6,55,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,554,6317,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
195258,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,575,6560,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
71466,0,six,,,,,,,,,,,,61,11,51,45,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,348,3968,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
66540,0,six,,,,,,,,,,,,61,15,48,42,7,0.11475409836065574,0.1871320388242596,1.6248139614419328,1.0,336,3828,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
115986,0,six,,,,,,,,,,,,61,8,54,51,4,0.06557377049180328,1.0,1.0397207708399179,1.0,443,5054,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
100488,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,413,4710,6,0,1.0,1.0,1.0,0.0,0,1,1,0,1.0,0.0
44916,0,six,,,,,,,,,,,,61,21,43,36,7,0.11475409836065574,0.2263087679063784,1.648613730341102,1.0,276,3146,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
139608,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,486,5540,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
43506,0,six,,,,,,,,,,,,61,12,51,45,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,272,3099,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
14232,0,six,,,,,,,,,,,,61,28,42,36,10,0.16393442622950818,0.11631037021807497,2.048321605558201,1.0,156,1187,5,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
129630,1,six,,,,,,,,,,,,61,10,52,47,6,0.09836065573770492,0.19604355854258393,1.4520821133100175,1.0,469,5346,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
172572,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,541,6168,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
115728,0,six,,,,,,,,,,,,61,10,51,46,6,0.09836065573770492,0.2362373841740266,1.450714609605269,1.0,443,5054,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
115350,0,six,,,,,,,,,,,,61,8,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,442,5040,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
99168,0,six,,,,,,,,,,,,61,10,51,45,5,0.08196721311475409,0.42264973081037427,1.261202862571566,1.0,410,4676,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
30084,0,six,,,,,,,,,,,,61,24,43,37,10,0.16393442622950818,0.08248446491806412,2.0535181504269655,1.0,226,2579,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
114984,0,six,,,,,,,,,,,,61,14,49,44,7,0.11475409836065574,0.2511302649966549,1.6608554890550555,1.0,441,5030,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
135444,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,479,5466,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
69408,0,six,,,,,,,,,,,,61,12,51,45,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,343,3915,6,0,0.0,3.0,2.0,1.0,0,0,1,0,2.0,1.0
14376,0,six,,,,,,,,,,,,61,29,41,36,14,0.22950819672131148,0.11068662414327857,2.3945148062122197,1.0,156,1187,5,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
183450,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,557,6350,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
135696,0,six,,,,,,,,,,,,61,7,55,50,3,0.04918032786885246,1.5,0.6931471805599453,1.0,479,5466,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
82788,0,six,,,,,,,,,,,,61,9,52,45,4,0.06557377049180328,0.5,0.9743147528693494,1.0,375,4280,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
157650,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,517,5894,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
93546,0,six,,,,,,,,,,,,61,16,47,39,5,0.08196721311475409,0.6909830056250527,1.3244102569320977,1.0,398,4536,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
150930,0,six,,,,,,,,,,,,61,6,55,51,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,506,5769,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
190644,0,six,,,,,,,,,,,,61,3,58,56,3,0.04918032786885246,1.0,0.6365141682948128,1.0,568,6471,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
13896,0,six,,,,,,,,,,,,61,56,30,24,26,0.4262295081967213,0.07805989297819821,3.071093433767142,1.0,154,1760,6,0,1.0,4.0,0.0,4.0,1,0,0,1,0.0,4.0
47046,0,six,,,,,,,,,,,,61,19,47,41,5,0.08196721311475409,0.6846450309170402,1.342282197437913,1.0,282,3218,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
101898,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,415,4737,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
144330,0,six,,,,,,,,,,,,61,6,55,51,3,0.04918032786885246,1.0,0.6365141682948128,1.0,494,5630,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
84042,0,six,,,,,,,,,,,,61,15,48,40,6,0.09836065573770492,0.3740897694298133,1.5099389659125095,1.0,377,4301,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
12504,0,six,,,,,,,,,,,,61,51,35,32,24,0.39344262295081966,0.07941732369288872,2.998702934204998,1.0,146,1668,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
106260,0,six,,,,,,,,,,,,61,8,54,49,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,424,4832,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
198816,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,580,6609,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
191946,0,six,,,,,,,,,,,,61,5,56,54,4,0.06557377049180328,1.0,1.0397207708399179,1.0,570,6498,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
198810,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,580,6609,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
118200,0,six,,,,,,,,,,,,61,8,54,51,4,0.06557377049180328,0.5,0.9743147528693494,1.0,447,5102,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
162318,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,524,5972,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
35364,0,six,,,,,,,,,,,,61,30,41,35,9,0.14754098360655737,0.2421210711725879,1.9982268258673863,1.0,245,2795,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
82194,0,six,,,,,,,,,,,,61,12,49,43,5,0.08196721311475409,0.42264973081037416,1.2612028625715657,1.0,373,4253,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
144420,0,six,,,,,,,,,,,,61,9,53,46,3,0.04918032786885246,1.5,0.6931471805599453,1.0,495,5648,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
92568,1,six,,,,,,,,,,,,61,11,51,45,5,0.08196721311475409,0.5657414540893351,1.3022435533711252,1.0,396,4514,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
154152,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,511,5831,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
53304,0,six,,,,,,,,,,,,61,25,43,37,10,0.16393442622950818,0.27899149322103994,2.0724847025306703,1.0,301,3434,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
71670,0,six,,,,,,,,,,,,61,15,49,42,6,0.09836065573770492,0.3740897694298128,1.5099389659125095,1.0,349,3981,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
59544,0,six,,,,,,,,,,,,61,15,48,41,4,0.06557377049180328,0.4999999999999998,0.9743147528693494,1.0,318,3626,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
72084,0,six,,,,,,,,,,,,61,10,53,48,5,0.08196721311475409,0.5000000000000002,1.3138340331927472,1.0,350,3990,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
35358,0,six,,,,,,,,,,,,61,28,42,37,10,0.16393442622950818,0.09357028850730204,2.0449321712568675,1.0,245,2795,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
32304,0,six,,,,,,,,,,,,61,27,42,37,8,0.13114754098360656,0.3981599585623201,1.855839616003795,1.0,234,2672,6,0,1.0,3.0,0.0,3.0,1,0,0,0,0.0,3.0
19572,0,six,,,,,,,,,,,,61,22,45,39,10,0.16393442622950818,0.23187218974595314,2.0799070410082514,1.0,182,1385,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
184344,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,559,6377,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
47100,0,six,,,,,,,,,,,,61,15,48,42,6,0.09836065573770492,0.2928932188134523,1.4720659977752126,1.0,283,3231,6,0,1.0,2.0,0.0,2.0,1,0,0,1,0.0,2.0
27762,0,six,,,,,,,,,,,,61,25,41,36,10,0.16393442622950818,0.0941592318268709,2.02266411917492,1.0,217,2478,6,0,1.0,3.0,3.0,0.0,0,1,1,0,3.0,0.0
110958,0,six,,,,,,,,,,,,61,8,54,50,5,0.08196721311475409,0.5657414540893348,1.3022435533711254,1.0,434,4949,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
18942,0,six,,,,,,,,,,,,61,40,36,31,20,0.32786885245901637,0.05816493508810213,2.777996066933921,1.0,179,2046,6,0,0.0,6.0,4.0,2.0,0,0,1,0,4.0,2.0
23304,0,six,,,,,,,,,,,,61,39,38,30,10,0.16393442622950818,0.3719248381176906,2.1303143954985178,1.0,199,2276,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
24360,0,six,,,,,,,,,,,,61,39,37,28,10,0.16393442622950818,0.08306083833590709,2.1068550419847947,1.0,203,2321,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
187650,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,564,6426,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
74778,0,six,,,,,,,,,,,,61,12,51,47,6,0.09836065573770492,0.1960435585425837,1.4520821133100175,1.0,356,4058,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
186756,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,562,6407,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
25518,0,six,,,,,,,,,,,,61,17,46,41,10,0.16393442622950818,0.11979350442786148,2.0161924439435075,1.0,208,1580,5,0,1.0,4.0,4.0,0.0,0,1,1,0,4.0,0.0
98166,0,six,,,,,,,,,,,,61,13,50,44,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,408,4649,6,0,1.0,2.0,2.0,0.0,0,1,1,0,2.0,0.0
64776,0,six,,,,,,,,,,,,61,11,51,45,6,0.09836065573770492,0.3399941332768391,1.485220049270411,1.0,331,3779,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
188850,0,six,,,,,,,,,,,,61,2,59,57,2,0.03278688524590164,2.0,-0.0,1.0,565,6440,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
69036,0,six,,,,,,,,,,,,61,17,47,42,8,0.13114754098360656,0.20056329609126117,1.8228775922577376,1.0,342,3900,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
187656,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,564,6426,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
183546,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,557,6350,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
99840,0,six,,,,,,,,,,,,61,12,50,45,8,0.13114754098360656,0.2091655968379296,1.7743383852033714,1.0,411,4689,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
127584,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,465,5304,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
131130,0,six,,,,,,,,,,,,61,5,56,53,3,0.04918032786885246,1.0,0.6365141682948128,1.0,471,5373,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
116460,0,six,,,,,,,,,,,,61,9,52,46,5,0.08196721311475409,0.42264973081037427,1.261202862571566,1.0,444,5061,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
73686,0,six,,,,,,,,,,,,61,14,49,41,3,0.04918032786885246,1.0,0.6365141682948128,1.0,353,4028,6,0,1.0,1.0,0.0,1.0,1,0,0,1,0.0,1.0
102582,0,six,,,,,,,,,,,,61,11,51,45,3,0.04918032786885246,1.0,0.6365141682948128,1.0,417,4757,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
156066,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,514,5859,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
68736,0,six,,,,,,,,,,,,61,14,48,41,8,0.13114754098360656,0.1283054863780391,1.785767249031035,1.0,341,3888,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
44196,0,six,,,,,,,,,,,,61,22,43,37,10,0.16393442622950818,0.19158867941252625,2.0453508332962365,1.0,274,3126,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
179382,1,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,551,6285,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
171270,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,539,6147,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
88248,0,six,,,,,,,,,,,,61,15,48,39,4,0.06557377049180328,0.5,0.9743147528693494,1.0,387,4415,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
195216,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,575,6560,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
178710,0,six,,,,,,,,,,,,61,3,58,56,3,0.04918032786885246,1.0,0.6365141682948128,1.0,550,6269,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
160722,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,522,5952,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
128052,0,six,,,,,,,,,,,,61,9,53,48,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,466,5313,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
156198,0,six,,,,,,,,,,,,61,8,53,45,2,0.03278688524590164,2.0,-0.0,1.0,514,5859,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
199650,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,581,6623,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
2508,0,six,,,,,,,,,,,,61,56,27,21,15,0.2459016393442623,0.14993412042951282,2.496518110016767,1.0,66,336,4,0,0.0,5.0,2.0,3.0,0,0,1,0,2.0,3.0
41910,0,six,,,,,,,,,,,,61,23,41,30,5,0.08196721311475409,0.34594266799662515,1.2639167128155817,1.0,267,3050,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
198564,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,580,6609,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
182922,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,557,6350,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
16614,0,six,,,,,,,,,,,,61,58,32,27,26,0.4262295081967213,0.08580345574578864,3.097819997119395,1.0,168,1916,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
55410,0,six,,,,,,,,,,,,61,26,40,33,8,0.13114754098360656,0.15376157219871872,1.803263846463071,1.0,307,3504,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
145368,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,496,5651,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
197076,0,six,,,,,,,,,,,,61,4,57,54,3,0.04918032786885246,1.0,0.6365141682948128,1.0,578,6588,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
21564,0,six,,,,,,,,,,,,61,45,34,28,18,0.29508196721311475,0.03503063760940326,2.69965929447605,1.0,191,2186,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
170958,0,six,,,,,,,,,,,,61,5,56,51,2,0.03278688524590164,2.0,-0.0,1.0,538,6134,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
3216,0,six,,,,,,,,,,,,61,22,43,40,14,0.22950819672131148,0.04574954339636947,2.3526934559468415,1.0,74,251,3,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
95196,0,six,,,,,,,,,,,,61,10,52,46,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,402,4584,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
52146,0,six,,,,,,,,,,,,61,23,45,38,6,0.09836065573770492,0.6096117967977924,1.5488371687775784,1.0,297,3389,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
52728,0,six,,,,,,,,,,,,61,17,47,42,9,0.14754098360655737,0.27314735709308396,1.9539870262173769,1.0,299,3414,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
44772,1,six,,,,,,,,,,,,61,17,47,38,5,0.08196721311475409,0.5000000000000001,1.313834033192747,1.0,276,3146,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
77376,0,six,,,,,,,,,,,,61,14,51,48,8,0.13114754098360656,0.2684507019020871,1.8231638705384423,1.0,362,4130,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
152502,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,508,5790,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
109914,0,six,,,,,,,,,,,,61,10,52,45,3,0.04918032786885246,1.0,0.6365141682948128,1.0,431,4919,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
51444,0,six,,,,,,,,,,,,61,21,44,37,10,0.16393442622950818,0.13302706103223502,2.0789662233156516,1.0,295,3369,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
16128,0,six,,,,,,,,,,,,61,28,42,36,15,0.2459016393442623,0.18028263239160486,2.507871774418577,1.0,166,1263,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
186534,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,562,6407,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
165864,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,530,6042,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
168888,0,six,,,,,,,,,,,,61,7,54,48,3,0.04918032786885246,1.0,0.6365141682948128,1.0,535,6102,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
139560,0,six,,,,,,,,,,,,61,7,54,50,5,0.08196721311475409,0.4226497308103744,1.2612028625715657,1.0,486,5540,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
56154,0,six,,,,,,,,,,,,61,18,47,37,4,0.06557377049180328,1.3333333333333335,1.0986122886681096,1.0,309,3524,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
151524,0,six,,,,,,,,,,,,61,8,54,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,507,5783,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
185382,0,six,,,,,,,,,,,,61,6,55,50,3,0.04918032786885246,1.0,0.6365141682948128,1.0,560,6380,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
79830,0,six,,,,,,,,,,,,61,14,49,43,7,0.11475409836065574,0.16971212821298912,1.651164364765287,1.0,368,4193,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
85716,0,six,,,,,,,,,,,,61,8,53,46,3,0.04918032786885246,1.0,0.6365141682948128,1.0,381,4346,6,0,1.0,1.0,1.0,0.0,0,1,0,0,1.0,0.0
87360,0,six,,,,,,,,,,,,61,13,49,39,4,0.06557377049180328,0.7712864461218314,1.0477551054649423,1.0,385,4392,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
169176,0,six,,,,,,,,,,,,61,7,54,47,2,0.03278688524590164,2.0,-0.0,1.0,535,6102,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
147732,0,six,,,,,,,,,,,,61,4,57,53,2,0.03278688524590164,2.0,-0.0,1.0,500,5697,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
90084,0,six,,,,,,,,,,,,61,9,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,391,4463,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
25956,0,six,,,,,,,,,,,,61,40,37,29,12,0.19672131147540983,0.18904846391581157,2.2679534910658745,1.0,210,2397,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
48600,0,six,,,,,,,,,,,,61,26,41,33,10,0.16393442622950818,0.08119167137110173,2.050208072002002,1.0,287,3279,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
84126,0,six,,,,,,,,,,,,61,8,53,47,3,0.04918032786885246,1.0,0.6365141682948128,1.0,378,4311,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
48018,0,six,,,,,,,,,,,,61,18,47,40,4,0.06557377049180328,1.3333333333333335,1.0986122886681096,1.0,285,3252,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
17346,0,six,,,,,,,,,,,,61,47,34,32,25,0.4098360655737705,0.07803852367379172,3.037009454850898,1.0,172,1962,6,0,1.0,5.0,0.0,5.0,1,0,0,1,0.0,5.0
23454,0,six,,,,,,,,,,,,61,24,43,37,11,0.18032786885245902,0.14057025032886297,2.171098981802417,1.0,200,1520,5,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
192570,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,571,6512,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
124092,0,six,,,,,,,,,,,,61,9,53,47,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,458,5223,6,0,0.0,3.0,2.0,1.0,0,0,1,1,2.0,1.0
62202,0,six,,,,,,,,,,,,61,19,45,36,5,0.08196721311475409,0.5000000000000002,1.3138340331927472,1.0,325,3707,6,0,1.0,2.0,0.0,2.0,1,0,0,0,0.0,2.0
59994,0,six,,,,,,,,,,,,61,18,47,38,5,0.08196721311475409,0.725708114822568,1.3498943414398357,1.0,319,3644,6,0,1.0,2.0,2.0,0.0,0,1,0,0,2.0,0.0
51366,0,six,,,,,,,,,,,,61,24,44,39,11,0.18032786885245902,0.11894288658926976,2.154865500090898,1.0,295,3369,6,0,1.0,1.0,0.0,1.0,1,0,0,0,0.0,1.0
196200,0,six,,,,,,,,,,,,61,5,56,52,3,0.04918032786885246,1.0,0.6365141682948128,1.0,576,6561,6,0,1.0,1.0,1.0,0.0,0,1,1,0,1.0,0.0
55278,0,six,,,,,,,,,,,,61,19,46,37,5,0.08196721311475409,0.7257081148225686,1.3498943414398357,1.0,306,3491,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
20556,0,six,,,,,,,,,,,,61,38,37,31,14,0.22950819672131148,0.11179600576444554,2.413729328901386,1.0,187,2138,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
198348,1,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,579,6602,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
36540,0,six,,,,,,,,,,,,61,33,41,37,12,0.19672131147540983,0.17649000520582997,2.2656224723267093,1.0,249,2843,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
66180,0,six,,,,,,,,,,,,61,14,49,43,4,0.06557377049180328,0.7712864461218313,1.0477551054649423,1.0,335,3825,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
122322,1,six,,,,,,,,,,,,61,12,51,43,3,0.04918032786885246,1.5,0.6931471805599453,1.0,455,5192,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
118518,0,six,,,,,,,,,,,,61,6,55,49,2,0.03278688524590164,2.0,-0.0,1.0,448,5103,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
40836,0,six,,,,,,,,,,,,61,23,40,33,8,0.13114754098360656,0.13849414994881057,1.795125118712734,1.0,263,3005,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
166422,0,six,,,,,,,,,,,,61,3,58,55,2,0.03278688524590164,2.0,-0.0,1.0,531,6056,6,0,2.0,0.0,0.0,0.0,1,1,0,0,0.0,0.0
