t,center,is_twin,core_edges,core_components,core_isolated_nodes,core_gc_size,core_gc_fraction,core_gc_spectral_gap,core_gc_entropy,t_mod_13,is_forbidden_13,dist_to_forbid_13,t_mod_17,is_forbidden_17,dist_to_forbid_17,t_mod_19,is_forbidden_19,dist_to_forbid_19,layer_hits_L1,layer_hits_L2,layer_hits_L3,layer_allow_L1,layer_allow_L2,layer_allow_L3
64277,1781758440,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,0,0,5,0,0,1,0,0,0,1,1,1
145164,4023946080,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,1,0,4,4,0,3,0,0,0,1,1,1
135221,3748326120,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,3,0,2,17,0,1,0,0,0,1,1,1
58537,1622645640,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,6,0,1,17,0,1,0,0,0,1,1,1
126398,3503752560,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,3,0,2,10,0,8,0,0,0,1,1,1
14704,407594880,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,17,0,1,0,0,0,1,1,1
13749,381122280,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,13,0,1,12,0,6,0,0,0,1,1,1
43051,1193373720,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,7,0,2,16,0,2,0,0,0,1,1,1
31111,862396920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,1,0,4,8,0,7,0,0,0,1,1,1
146640,4064860800,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,15,0,3,17,0,1,0,0,0,1,1,1
23651,655605720,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,4,0,1,15,0,3,0,0,0,1,1,1
37093,1028217960,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,16,0,4,5,0,4,0,0,0,1,1,1
9728,269660160,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,4,0,1,0,0,1,0,0,0,1,1,1
110622,3066441840,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,3,0,2,4,0,3,0,0,0,1,1,1
138539,3840301080,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,6,0,1,10,0,8,0,0,0,1,1,1
60449,1675646280,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,14,0,2,10,0,8,0,0,0,1,1,1
70816,1963019520,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,11,0,1,3,0,2,0,0,0,1,1,1
69240,1919332800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,16,0,4,4,0,3,0,0,0,1,1,1
135586,3758443920,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,11,0,1,2,0,1,0,0,0,1,1,1
104580,2898957600,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,13,0,1,4,0,3,0,0,0,1,1,1
40155,1113096600,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,1,0,4,8,0,7,0,0,0,1,1,1
23383,648176760,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,8,0,3,13,0,5,0,0,0,1,1,1
1779,49313880,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,11,0,1,12,0,6,0,0,0,1,1,1
87400,2422728000,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,3,0,2,0,0,1,0,0,0,1,1,1
99378,2754758160,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,13,0,1,8,0,7,0,0,0,1,1,1
125033,3465914760,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,15,0,3,13,0,5,0,0,0,1,1,1
106006,2938486320,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,11,0,1,5,0,4,0,0,0,1,1,1
67341,1866692520,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,4,0,1,5,0,4,0,0,0,1,1,1
14991,415550520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,14,0,2,0,0,1,0,0,0,1,1,1
14204,393734880,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,9,0,3,11,0,7,0,0,0,1,1,1
178939,4960189080,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,14,0,2,16,0,2,0,0,0,1,1,1
16024,444185280,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,10,0,2,7,0,6,0,0,0,1,1,1
30082,833873040,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,9,0,3,5,0,4,0,0,0,1,1,1
74153,2055521160,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,15,0,3,0,0,0,1,1,1
86358,2393843760,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,15,0,3,3,0,2,0,0,0,1,1,1
69067,1914537240,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,13,0,1,2,0,1,0,0,0,1,1,1
34340,951904800,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,0,0,5,7,0,6,0,0,0,1,1,1
181350,5027022000,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,11,0,1,14,0,4,0,0,0,1,1,1
122,3381840,1,63,35,26,7,0.11475409836065574,1.1666666666666665,1.791759469228055,5,0,2,3,0,2,8,0,7,0,0,0,1,1,1
199733,5536598760,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,0,0,5,5,0,4,0,0,0,1,1,1
176360,4888699200,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,2,0,3,2,0,1,0,0,0,1,1,1
78519,2176546680,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,13,0,1,11,0,7,0,0,0,1,1,1
131968,3658152960,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,14,0,2,13,0,5,0,0,0,1,1,1
180530,5004291600,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,7,0,2,11,0,7,0,0,0,1,1,1
113881,3156781320,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,15,0,3,14,0,4,0,0,0,1,1,1
114888,3184695360,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,2,0,3,14,0,4,0,0,0,1,1,1
35915,995563800,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,11,0,1,5,0,4,0,0,0,1,1,1
130661,3621922920,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,16,0,4,17,0,1,0,0,0,1,1,1
7568,209784960,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,6,0,5,0,0,0,1,1,1
199094,5518885680,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,7,0,2,12,0,6,0,0,0,1,1,1
86750,2404710000,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,16,0,4,15,0,3,0,0,0,1,1,1
107811,2988520920,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,14,0,2,5,0,4,0,0,0,1,1,1
94639,2623393080,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,0,0,5,0,0,1,0,0,0,1,1,1
559,15495480,1,11,52,45,3,0.04918032786885246,1.5,0.6931471805599453,0,0,3,15,0,3,8,0,7,0,0,0,1,1,1
107934,2991930480,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,1,0,4,14,0,4,0,0,0,1,1,1
162585,4506856200,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,14,0,2,2,0,1,0,0,0,1,1,1
511,14164920,1,12,52,45,4,0.06557377049180328,1.3333333333333335,1.0986122886681096,4,0,1,1,0,4,17,0,1,0,0,0,1,1,1
88489,2452915080,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,4,0,1,6,0,5,0,0,0,1,1,1
20516,568703520,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,14,0,2,15,0,3,0,0,0,1,1,1
117507,3257294040,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,3,0,2,11,0,7,0,0,0,1,1,1
53166,1473761520,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,7,0,2,4,0,3,0,0,0,1,1,1
98757,2737544040,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,4,0,1,14,0,4,0,0,0,1,1,1
140359,3890751480,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,7,0,2,6,0,5,0,0,0,1,1,1
28223,782341560,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,3,0,2,8,0,7,0,0,0,1,1,1
196755,5454048600,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,14,0,2,10,0,8,0,0,0,1,1,1
172924,4793453280,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,5,0,4,0,0,0,1,1,1
57692,1599222240,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,11,0,1,8,0,7,0,0,0,1,1,1
124648,3455242560,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,4,0,1,8,0,7,0,0,0,1,1,1
17682,490145040,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,2,0,3,12,0,6,0,0,0,1,1,1
55535,1539430200,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,13,0,1,17,0,1,0,0,0,1,1,1
60132,1666859040,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,3,0,2,16,0,2,0,0,0,1,1,1
110413,3060648360,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,15,0,3,4,0,3,0,0,0,1,1,1
134440,3726676800,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,4,0,1,15,0,3,0,0,0,1,1,1
153503,4255103160,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,10,0,2,2,0,1,0,0,0,1,1,1
84831,2351515320,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,1,0,4,15,0,3,0,0,0,1,1,1
179705,4981422600,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,15,0,3,3,0,2,0,0,0,1,1,1
176961,4905358920,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,8,0,3,14,0,4,0,0,0,1,1,1
46999,1302812280,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,11,0,1,12,0,6,0,0,0,1,1,1
120265,3333745800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,7,0,2,14,0,4,0,0,0,1,1,1
5878,162938160,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,13,0,1,7,0,6,0,0,0,1,1,1
77715,2154259800,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,8,0,3,5,0,4,0,0,0,1,1,1
6998,193984560,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,11,0,1,6,0,5,0,0,0,1,1,1
46301,1283463720,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,10,0,2,17,0,1,0,0,0,1,1,1
55848,1548106560,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,3,0,2,7,0,6,0,0,0,1,1,1
113075,3134439000,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,8,0,3,6,0,5,0,0,0,1,1,1
53287,1477115640,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,9,0,3,11,0,7,0,0,0,1,1,1
27033,749354760,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,3,0,2,15,0,3,0,0,0,1,1,1
37804,1047926880,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,13,0,1,13,0,5,0,0,0,1,1,1
27175,753291000,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,9,0,3,5,0,4,0,0,0,1,1,1
80885,2242132200,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,16,0,4,2,0,1,0,0,0,1,1,1
33100,917532000,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,1,0,4,2,0,1,0,0,0,1,1,1
18500,512820000,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,4,0,1,13,0,5,0,0,0,1,1,1
111365,3087037800,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,15,0,3,6,0,5,0,0,0,1,1,1
13845,383783400,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,7,0,2,13,0,5,0,0,0,1,1,1
76010,2106997200,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,3,0,2,10,0,8,0,0,0,1,1,1
111371,3087204120,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,4,0,1,12,0,6,0,0,0,1,1,1
35855,993900600,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,2,0,3,2,0,1,0,0,0,1,1,1
74930,2077059600,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,11,0,1,13,0,5,0,0,0,1,1,1
128470,3561188400,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,1,0,4,11,0,7,0,0,0,1,1,1
77454,2147024880,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,2,0,3,10,0,8,0,0,0,1,1,1
167341,4638692520,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,10,0,2,8,0,7,0,0,0,1,1,1
179999,4989572280,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,3,0,2,12,0,6,0,0,0,1,1,1
32608,903893760,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,2,0,3,4,0,3,0,0,0,1,1,1
33031,915619320,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,9,0,8,0,0,0,1,1,1
100263,2779290360,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,14,0,2,0,0,1,0,0,0,1,1,1
86038,2384973360,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,1,0,4,6,0,5,0,0,0,1,1,1
93015,2578375800,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,8,0,3,10,0,8,0,0,0,1,1,1
24797,687372840,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,11,0,1,2,0,1,0,0,0,1,1,1
30832,854663040,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,11,0,1,14,0,4,0,0,0,1,1,1
27047,749742840,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,0,0,5,10,0,8,0,0,0,1,1,1
138966,3852137520,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,8,0,3,0,0,1,0,0,0,1,1,1
120587,3342671640,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,6,0,1,13,0,5,0,0,0,1,1,1
110554,3064556880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,12,0,6,0,0,0,1,1,1
52089,1443907080,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,1,0,4,10,0,8,0,0,0,1,1,1
36434,1009950480,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,3,0,2,11,0,7,0,0,0,1,1,1
120330,3335547600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,4,0,1,3,0,2,0,0,0,1,1,1
130156,3607924320,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,4,0,1,6,0,5,0,0,0,1,1,1
61431,1702867320,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,10,0,2,4,0,3,0,0,0,1,1,1
71108,1971113760,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,14,0,2,10,0,8,0,0,0,1,1,1
808,22397760,1,5,56,51,2,0.03278688524590164,2.0,-0.0,2,0,1,9,0,3,10,0,8,0,0,0,1,1,1
130771,3624972120,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,7,0,2,13,0,5,0,0,0,1,1,1
35658,988439760,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,9,0,3,14,0,4,0,0,0,1,1,1
21628,599528160,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,4,0,1,6,0,5,0,0,0,1,1,1
50429,1397891880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,7,0,2,3,0,2,0,0,0,1,1,1
173593,4811997960,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,6,0,1,9,0,8,0,0,0,1,1,1
79471,2202936120,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,13,0,1,13,0,5,0,0,0,1,1,1
132173,3663835560,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,15,0,3,9,0,8,0,0,0,1,1,1
48543,1345611960,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,8,0,3,17,0,1,0,0,0,1,1,1
92008,2550461760,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,4,0,1,10,0,8,0,0,0,1,1,1
16095,446153400,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,13,0,1,2,0,1,0,0,0,1,1,1
4914,136216080,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,1,0,4,12,0,6,0,0,0,1,1,1
33378,925238160,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,7,0,2,14,0,4,0,0,0,1,1,1
186000,5155920000,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,3,0,2,9,0,8,0,0,0,1,1,1
122705,3401382600,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,16,0,4,3,0,2,0,0,0,1,1,1
79347,2199498840,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,8,0,3,3,0,2,0,0,0,1,1,1
185729,5148407880,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,4,0,1,4,0,3,0,0,0,1,1,1
12975,359667000,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,4,0,1,17,0,1,0,0,0,1,1,1
176529,4893383880,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,1,0,4,0,0,1,0,0,0,1,1,1
54390,1507690800,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,7,0,2,12,0,6,0,0,0,1,1,1
93643,2595783960,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,7,0,2,11,0,7,0,0,0,1,1,1
94145,2609699400,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,16,0,4,0,0,1,0,0,0,1,1,1
197079,5463029880,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,15,0,3,11,0,7,0,0,0,1,1,1
177996,4934049120,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,6,0,1,4,0,3,0,0,0,1,1,1
103502,2869075440,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,6,0,1,9,0,8,0,0,0,1,1,1
4695,130145400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,2,0,1,0,0,0,1,1,1
40939,1134829080,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,3,0,2,13,0,5,0,0,0,1,1,1
92899,2575160280,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,11,0,1,8,0,7,0,0,0,1,1,1
85230,2362575600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,9,0,3,15,0,3,0,0,0,1,1,1
58221,1613886120,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,13,0,1,5,0,4,0,0,0,1,1,1
134281,3722269320,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,15,0,3,8,0,7,0,0,0,1,1,1
62075,1720719000,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,8,0,3,2,0,1,0,0,0,1,1,1
159324,4416461280,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,0,0,5,9,0,8,0,0,0,1,1,1
10763,298350360,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,2,0,3,9,0,8,0,0,0,1,1,1
132745,3679691400,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,9,0,3,11,0,7,0,0,0,1,1,1
16245,450311400,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,10,0,2,0,0,1,0,0,0,1,1,1
43734,1212306480,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,10,0,2,15,0,3,0,0,0,1,1,1
11383,315536760,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,10,0,2,2,0,1,0,0,0,1,1,1
178902,4959163440,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,11,0,1,17,0,1,0,0,0,1,1,1
65420,1813442400,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,4,0,1,3,0,2,0,0,0,1,1,1
15453,428357160,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,0,0,5,6,0,5,0,0,0,1,1,1
141868,3932580960,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,3,0,2,14,0,4,0,0,0,1,1,1
189815,5261671800,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,10,0,2,5,0,4,0,0,0,1,1,1
54944,1523047680,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,0,0,5,15,0,3,0,0,0,1,1,1
186197,5161380840,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,13,0,1,16,0,2,0,0,0,1,1,1
136584,3786108480,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,12,0,6,0,0,0,1,1,1
173164,4800106080,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,2,0,3,17,0,1,0,0,0,1,1,1
112964,3131362080,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,16,0,4,9,0,8,0,0,0,1,1,1
18953,525377160,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,15,0,3,10,0,8,0,0,0,1,1,1
63441,1758584520,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,14,0,2,0,0,1,0,0,0,1,1,1
23471,650616120,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,11,0,1,6,0,5,0,0,0,1,1,1
138455,3837972600,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,7,0,2,2,0,1,0,0,0,1,1,1
7007,194234040,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,3,0,2,15,0,3,0,0,0,1,1,1
61104,1693802880,1,0,61,61,1,0.01639344262295082,0.0,0.0,4,0,1,6,0,1,0,0,1,0,0,0,1,1,1
8183,226832760,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,13,0,5,0,0,0,1,1,1
44605,1236450600,1,0,61,61,1,0.01639344262295082,0.0,0.0,2,0,1,14,0,2,12,0,6,0,0,0,1,1,1
169480,4697985600,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,7,0,2,0,0,1,0,0,0,1,1,1
26401,731835720,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,10,0,8,0,0,0,1,1,1
12233,339098760,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,10,0,2,16,0,2,0,0,0,1,1,1
129082,3578153040,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,1,0,4,15,0,3,0,0,0,1,1,1
52883,1465916760,1,0,61,61,1,0.01639344262295082,0.0,0.0,12,0,2,13,0,1,6,0,5,0,0,0,1,1,1
134693,3733689960,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,2,0,3,2,0,1,0,0,0,1,1,1
28003,776243160,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,4,0,1,16,0,2,0,0,0,1,1,1
22872,634011840,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,7,0,2,15,0,3,0,0,0,1,1,1
10368,287400960,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,15,0,3,13,0,5,0,0,0,1,1,1
63367,1756533240,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,8,0,3,2,0,1,0,0,0,1,1,1
43173,1196755560,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,10,0,2,5,0,4,0,0,0,1,1,1
37758,1046651760,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,1,0,4,5,0,4,0,0,0,1,1,1
191769,5315836680,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,9,0,3,2,0,1,0,0,0,1,1,1
91059,2524155480,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,7,0,2,11,0,7,0,0,0,1,1,1
112849,3128174280,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,3,0,2,8,0,7,0,0,0,1,1,1
163980,4545525600,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,15,0,3,10,0,8,0,0,0,1,1,1
131933,3657182760,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,13,0,1,16,0,2,0,0,0,1,1,1
78512,2176352640,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,6,0,1,4,0,3,0,0,0,1,1,1
84878,2352818160,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,14,0,2,5,0,4,0,0,0,1,1,1
128539,3563101080,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,2,0,3,4,0,3,0,0,0,1,1,1
53288,1477143360,1,0,61,61,1,0.01639344262295082,0.0,0.0,1,0,2,10,0,2,12,0,6,0,0,0,1,1,1
172724,4787909280,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,4,0,1,14,0,4,0,0,0,1,1,1
170724,4732469280,1,0,61,61,1,0.01639344262295082,0.0,0.0,8,0,2,10,0,2,9,0,8,0,0,0,1,1,1
178847,4957638840,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,7,0,2,0,0,1,0,0,0,1,1,1
24198,670768560,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,7,0,2,11,0,7,0,0,0,1,1,1
416,11531520,1,21,48,40,5,0.08196721311475409,1.249999999999999,1.3862943611198906,0,0,3,8,0,3,17,0,1,0,0,0,1,1,1
190604,5283542880,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,0,0,5,15,0,3,0,0,0,1,1,1
199479,5529557880,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,1,0,4,17,0,1,0,0,0,1,1,1
167406,4640494320,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,7,0,2,16,0,2,0,0,0,1,1,1
196883,5457596760,1,0,61,61,1,0.01639344262295082,0.0,0.0,11,0,1,6,0,1,5,0,4,0,0,0,1,1,1
198233,5495018760,1,0,61,61,1,0.01639344262295082,0.0,0.0,9,0,1,13,0,1,6,0,5,0,0,0,1,1,1
27073,750463560,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,9,0,3,17,0,1,0,0,0,1,1,1
143669,3982504680,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,2,0,3,10,0,8,0,0,0,1,1,1
73013,2023920360,1,0,61,61,1,0.01639344262295082,0.0,0.0,5,0,2,15,0,3,15,0,3,0,0,0,1,1,1
179205,4967562600,1,0,61,61,1,0.01639344262295082,0.0,0.0,0,0,3,8,0,3,16,0,2,0,0,0,1,1,1
152938,4239441360,1,0,61,61,1,0.01639344262295082,0.0,0.0,6,0,3,6,0,1,7,0,6,0,0,0,1,1,1
6637,183977640,1,0,61,61,1,0.01639344262295082,0.0,0.0,7,0,3,7,0,2,6,0,5,0,0,0,1,1,1
