p,killed_Q0,ap_count_delta_1000000,ap_harm_delta_1000000,ap_count_delta_2000000,ap_harm_delta_2000000,ap_count_delta_5000000,ap_harm_delta_5000000,ap_count_delta_10000000,ap_harm_delta_10000000,ap_count_delta_20000000,ap_harm_delta_20000000,ap_count_delta_50000000,ap_harm_delta_50000000,survive_1000000,survive_2000000,survive_5000000,survive_10000000,survive_20000000,survive_50000000
61487,0,0,0.0,1,0.05555555555555555,2,0.06805555555555555,5,0.09562074829931973,13,0.132957795123115,24,0.152524361791956,1,1,1,1,1,1
61493,0,0,0.0,1,0.041666666666666664,3,0.07268518518518519,5,0.09472975882859604,9,0.11289439603779056,21,0.1362098021965583,1,1,1,1,1,1
61507,0,0,0.0,1,0.041666666666666664,4,0.11331981068289385,5,0.12209174050745525,9,0.14028932759190366,21,0.16387485555916237,1,1,0,0,0,0
61511,0,0,0.0,2,0.08680555555555555,3,0.11061507936507936,7,0.1465343045112782,12,0.1700583263038009,29,0.2012431318727145,1,0,0,0,0,0
61519,0,0,0.0,1,0.041666666666666664,2,0.0625,5,0.08854979561501301,7,0.09826219542642273,19,0.12161562146881563,1,1,1,1,1,1
61543,0,2,0.1625,2,0.1625,3,0.1863095238095238,4,0.1936624649859944,11,0.22359001712322396,25,0.2501902461784872,1,1,1,1,1,1
61547,0,1,0.125,2,0.16346153846153846,3,0.18346153846153845,8,0.2239461192305147,13,0.24697521236448375,25,0.2683741389439009,0,0,0,0,0,0
61553,0,2,0.23809523809523808,2,0.23809523809523808,3,0.2542242703533026,6,0.2827781919219301,8,0.2919266789029294,26,0.32731231612567496,1,1,1,1,1,1
61559,0,0,0.0,1,0.03125,5,0.0911524024024024,6,0.09732524190857524,12,0.12483630139225135,31,0.15925472549043945,1,1,1,1,1,0
61561,0,0,0.0,1,0.045454545454545456,1,0.045454545454545456,3,0.06475468975468976,7,0.08076259627983766,21,0.10804305759171229,1,1,1,1,1,1
61583,0,0,0.0,0,0.0,4,0.057759545259545256,6,0.07486480841743999,10,0.09303031149673616,20,0.11070677555381192,1,1,1,1,1,1
61603,0,0,0.0,0,0.0,0,0.0,3,0.028068137824235385,8,0.048112489255448136,24,0.0797392074628676,1,1,1,1,1,1
61609,0,0,0.0,1,0.045454545454545456,5,0.11888377825877827,7,0.13475679413179414,15,0.17080690263382353,28,0.19436903095507257,1,1,1,1,1,1
61613,0,1,0.07142857142857142,1,0.07142857142857142,2,0.08928571428571427,5,0.11729649019950694,12,0.14968158702425896,22,0.1701045187417994,0,0,0,0,0,0
61627,0,0,0.0,1,0.05555555555555555,2,0.08055555555555555,5,0.10793749855534752,10,0.1305768961947452,26,0.16129186601725645,1,1,1,1,1,0
61631,0,1,0.125,2,0.16346153846153846,3,0.17861305361305363,4,0.18478589311922647,11,0.2132997694455027,24,0.23864875971870647,1,1,1,1,1,1
61637,0,1,0.07142857142857142,1,0.07142857142857142,3,0.10508241758241757,4,0.11469780219780218,10,0.14006306193806192,25,0.1697327274806849,1,1,0,0,0,0
61643,0,0,0.0,1,0.038461538461538464,3,0.07477106227106227,5,0.09395965876229034,11,0.11978949424875404,19,0.13623343320594727,1,1,1,1,1,1
61651,0,1,0.0625,1,0.0625,3,0.1113095238095238,7,0.14845885821495577,13,0.17178241874175812,23,0.19032763442192557,1,1,1,1,0,0
61657,0,0,0.0,1,0.03333333333333333,2,0.047619047619047616,3,0.054563492063492064,8,0.07528843754397048,25,0.10835042523488539,1,1,1,1,1,1
61667,0,0,0.0,1,0.05555555555555555,3,0.08888888888888888,4,0.09766081871345028,6,0.10700987943865779,28,0.1509873645234487,1,1,1,1,1,1
61673,0,0,0.0,1,0.041666666666666664,2,0.05952380952380952,5,0.08107142857142857,12,0.11396301014179573,25,0.14114143076162033,1,1,1,1,1,1
61681,0,0,0.0,0,0.0,2,0.034722222222222224,4,0.050408496732026145,4,0.050408496732026145,15,0.07139058445657884,1,1,1,1,1,1
61687,0,1,0.1,2,0.15555555555555556,3,0.1763888888888889,6,0.20232683982683983,11,0.22192757686928735,27,0.25100059578972145,1,1,1,1,1,1
61703,0,1,0.5,2,0.5384615384615384,4,0.5661130536130535,7,0.5913496831214927,10,0.6048213217769549,23,0.6289658995976546,0,0,0,0,0,0
61717,0,1,0.0625,2,0.09583333333333333,4,0.13229166666666664,8,0.1683466312056737,12,0.18544945348111405,23,0.20787192955576334,0,0,0,0,0,0
61723,0,1,0.1,2,0.14166666666666666,2,0.14166666666666666,5,0.16705947561210718,8,0.18035492301196884,26,0.21538996562559973,1,1,1,0,0,0
61729,0,0,0.0,2,0.08712121212121213,5,0.14056672494172495,10,0.1862218068774596,12,0.1931543397533887,25,0.2162500489767716,1,1,1,1,1,1
61751,0,1,0.5,1,0.5,4,0.5528499278499278,5,0.559699242918421,10,0.5835157886649521,21,0.6035844058096094,0,0,0,0,0,0
61757,0,0,0.0,0,0.0,3,0.0491961741961742,6,0.07321868982316744,12,0.09906106654219934,28,0.13143770578248629,1,1,1,0,0,0
61781,0,1,0.16666666666666666,2,0.19791666666666666,2,0.19791666666666666,5,0.21876123589564628,13,0.2529935293794892,24,0.2723669108879904,1,1,1,1,1,1
61813,0,1,0.16666666666666666,1,0.16666666666666666,3,0.19947089947089947,7,0.23238990040460628,10,0.24408471969912593,22,0.2670457511973958,1,1,1,1,1,1
61819,0,0,0.0,0,0.0,0,0.0,5,0.04329611636743132,8,0.053445357223193914,25,0.08651743315213763,1,1,1,1,1,1
61837,0,0,0.0,0,0.0,0,0.0,2,0.018891242937853107,9,0.048394064528572193,25,0.0782270368644284,1,1,1,1,1,1
61843,0,0,0.0,1,0.041666666666666664,3,0.08110119047619047,5,0.10440742353852109,10,0.12587038198793432,25,0.15641793662898612,1,1,1,1,1,1
61861,0,1,0.0625,2,0.10795454545454546,2,0.10795454545454546,4,0.12124679897567223,9,0.1442996720285453,23,0.17050690568312094,1,1,1,1,1,1
61871,0,0,0.0,0,0.0,2,0.03598484848484848,4,0.053674906964380646,13,0.091683907216335,28,0.11969929044155642,1,1,1,1,1,1
61879,0,0,0.0,0,0.0,3,0.0740546218487395,9,0.1314387287915756,14,0.15498148986944907,33,0.18911890821985497,1,1,1,1,1,1
61909,0,0,0.0,1,0.045454545454545456,2,0.059343434343434344,3,0.06628787878787878,8,0.09108835186829531,19,0.11035277025176297,1,1,1,1,1,1
61927,0,0,0.0,1,0.041666666666666664,3,0.08390804597701149,5,0.10057471264367816,9,0.11784644589838354,19,0.13735089218667776,1,1,1,1,1,1
61933,0,0,0.0,0,0.0,2,0.035628019323671496,3,0.04396135265700483,9,0.06707085428399037,25,0.09630146517222993,1,1,1,1,1,1
61949,0,0,0.0,1,0.041666666666666664,3,0.08650097465886938,6,0.11373278084288144,14,0.1445510803280968,30,0.17480494025817683,1,1,0,0,0,0
61961,0,0,0.0,0,0.0,1,0.020833333333333332,3,0.03857376283846872,8,0.05984960131697711,22,0.084702285170436,1,1,1,1,1,1
61967,0,0,0.0,1,0.05555555555555555,5,0.1218975468975469,7,0.1387593083245257,12,0.16070294441669897,25,0.18352293633477545,1,1,1,1,1,1
61979,0,0,0.0,0,0.0,2,0.02638888888888889,6,0.059756347714524406,11,0.08470484403514716,27,0.11611901721531251,1,1,1,1,1,1
61981,0,0,0.0,0,0.0,2,0.039285714285714285,6,0.0784691650157752,13,0.1073296704780468,30,0.13833336327784837,1,1,0,0,0,0
61987,0,0,0.0,1,0.05555555555555555,2,0.07279693486590039,6,0.10896146478043031,12,0.13486167658516646,26,0.1626118518308321,1,1,1,1,1,1
61991,0,1,0.5,2,0.5555555555555556,3,0.576388888888889,7,0.6149700633678129,11,0.634369043535294,27,0.6672129330602963,0,0,0,0,0,0
62003,0,0,0.0,1,0.041666666666666664,5,0.11684684684684685,7,0.13672988778251935,13,0.16554427960225424,27,0.18702694909302467,1,1,1,1,1,1
62011,0,1,0.1,1,0.1,5,0.1748737373737374,8,0.20385576276557846,14,0.2286447395492361,25,0.24998053387725067,0,0,0,0,0,0
62017,0,0,0.0,0,0.0,1,0.014285714285714285,4,0.03856601731601732,9,0.05770346469007183,24,0.08576873829189324,1,1,1,1,1,1
62039,0,1,0.125,1,0.125,3,0.1575,6,0.18372238826880868,10,0.2029262735266155,20,0.22005213904373772,0,0,0,0,0,0
62047,0,0,0.0,1,0.041666666666666664,2,0.056818181818181816,3,0.06306818181818181,3,0.06306818181818181,19,0.09379892987720831,1,1,1,1,1,1
62053,0,0,0.0,2,0.0787878787878788,3,0.0944128787878788,4,0.10176581996434939,8,0.1175271210943141,22,0.14558065174466253,1,1,1,1,1,1
62057,0,1,0.07142857142857142,2,0.10476190476190475,4,0.13841575091575092,8,0.17187898906648907,13,0.19160360942228372,25,0.21324921352530488,1,1,0,0,0,0
62071,0,1,0.0625,2,0.11805555555555555,4,0.16029693486590038,8,0.19636225843122393,13,0.21621961622582692,24,0.23342014971392377,1,1,1,1,1,1
62081,0,0,0.0,0,0.0,3,0.05633371062063761,7,0.0882371197115467,10,0.09924500259442957,26,0.12834333236992246,1,1,0,0,0,0
62099,0,1,0.5,1,0.5,4,0.5646428571428572,7,0.5884490630142805,10,0.6031552665966308,25,0.6346931805309944,0,0,0,0,0,0
62119,0,0,0.0,0,0.0,1,0.017241379310344827,3,0.03326702033598585,10,0.06586486780060295,26,0.09615575299670628,1,1,1,1,1,1
62129,0,1,0.07142857142857142,3,0.1464285714285714,6,0.19397130647130648,8,0.21025335775335774,11,0.22446137196137195,27,0.25671955519937517,1,1,1,1,1,1
62131,0,0,0.0,0,0.0,1,0.020833333333333332,4,0.05055445761967501,8,0.06874316462062721,23,0.09735596624939873,1,1,1,1,1,1
62137,0,1,0.0625,2,0.09583333333333333,4,0.1351190476190476,5,0.14345238095238094,8,0.1544400388053639,23,0.1819201723170611,1,1,1,1,0,0
62141,0,1,0.16666666666666666,2,0.19791666666666666,4,0.2296626984126984,7,0.2562251984126984,8,0.2599289021164021,21,0.28297182698846535,1,1,1,1,1,1
62143,0,1,0.1,1,0.1,3,0.14503676470588237,7,0.17892289491554197,12,0.19980423723790564,21,0.21704111314156443,1,1,1,1,1,1
62171,0,1,0.5,1,0.5,4,0.5547222222222222,5,0.5615715372907154,10,0.5858474811690929,22,0.6076096547991322,0,0,0,0,0,0
62189,0,0,0.0,1,0.03333333333333333,2,0.04583333333333334,3,0.05563725490196079,6,0.06727746654217243,25,0.1011292747240202,1,1,1,1,1,1
62191,0,0,0.0,0,0.0,0,0.0,3,0.030113636363636363,9,0.055941787171451866,26,0.09006795809163583,1,1,1,1,1,1
62201,0,1,0.16666666666666666,3,0.23124999999999998,5,0.27542293233082704,8,0.3041341726409046,14,0.3287089369458298,26,0.34986509708987923,0,0,0,0,0,0
62207,0,0,0.0,1,0.041666666666666664,2,0.056818181818181816,7,0.09939898845433742,12,0.12142182887279639,23,0.14166519228605948,1,1,1,1,1,1
62213,0,1,0.07142857142857142,1,0.07142857142857142,3,0.10005760368663594,4,0.10799411162314387,8,0.1243296665764814,18,0.14271343365663347,1,1,0,0,0,0
62219,0,0,0.0,1,0.041666666666666664,3,0.075,5,0.0921485260770975,10,0.11415922263405845,32,0.15836919417496353,1,1,1,1,1,0
62233,0,0,0.0,0,0.0,3,0.0578042328042328,5,0.07615740740740741,11,0.10006553210063063,22,0.1214521996905425,1,1,1,1,1,1
62273,0,1,0.07142857142857142,1,0.07142857142857142,2,0.08531746031746032,6,0.12166156956458632,12,0.14683269242271704,31,0.18245392940749025,1,1,1,1,1,1
62297,0,2,0.23809523809523808,2,0.23809523809523808,3,0.2509157509157509,7,0.28067269536019535,12,0.2993316604318226,27,0.3308419069818076,1,1,1,1,1,1
62299,0,0,0.0,2,0.09722222222222221,3,0.1222222222222222,5,0.13839717046238784,8,0.15070337020987937,23,0.17762462082131833,1,1,1,1,0,0
62303,0,0,0.0,1,0.03125,2,0.04375,3,0.05486111111111111,10,0.08411510247453112,23,0.11159467415141663,1,1,1,1,1,1
62311,0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,2,0.06388888888888888,6,0.08061961021330097,26,0.12102841123652942,1,1,1,1,1,1
62323,0,0,0.0,0,0.0,1,0.023809523809523808,3,0.04047619047619047,9,0.06734936995036632,25,0.09808622666556803,1,1,0,0,0,0
62327,0,0,0.0,0,0.0,1,0.013513513513513514,4,0.04205250924000924,9,0.06253801666136859,21,0.08663858707553909,1,1,1,1,1,1
62347,0,1,0.0625,1,0.0625,2,0.07974137931034483,6,0.11641132368663888,8,0.12430832466992305,28,0.16169085560221724,1,1,1,1,1,1
62351,0,1,0.5,2,0.5384615384615384,4,0.5731837606837606,8,0.6060564675651192,14,0.6346240848034022,24,0.6571231810619753,0,0,0,0,0,0
62383,0,0,0.0,1,0.041666666666666664,5,0.13503947033358799,6,0.14545613700025464,8,0.15315026578813343,22,0.18163020788349843,1,1,1,1,1,1
62401,0,0,0.0,0,0.0,4,0.08185817805383024,6,0.09768569550148727,11,0.11960093199691955,29,0.15457553031650392,1,1,0,0,0,0
62417,0,0,0.0,1,0.041666666666666664,3,0.0888157894736842,5,0.10669514270751504,10,0.1285800225435542,26,0.16046768651490928,1,0,0,0,0,0
62423,0,1,0.5,2,0.5416666666666666,4,0.5806277056277056,7,0.6052891266230588,13,0.6323621967417945,30,0.6630921483857871,0,0,0,0,0,0
62459,0,2,0.625,2,0.625,4,0.6626984126984127,8,0.698868006547978,11,0.7112448538386184,24,0.7364501170797194,0,0,0,0,0,0
62467,0,0,0.0,0,0.0,2,0.05024509803921569,3,0.05793740573152338,6,0.07154071758722946,21,0.10010971654054422,1,1,1,1,1,0
62473,0,1,0.16666666666666666,3,0.2537878787878788,6,0.3129313973063973,8,0.32791015876403196,13,0.3476776519435033,30,0.38258447648918,1,1,0,0,0,0
62477,0,0,0.0,1,0.03333333333333333,2,0.046153846153846156,5,0.06936554065751827,11,0.09471955403105183,20,0.11161349780919162,1,1,1,1,0,0
62483,0,0,0.0,1,0.041666666666666664,3,0.07202380952380952,6,0.0960735171261487,9,0.10836274000004899,25,0.13897383654239234,1,1,1,1,1,1
62497,0,1,0.0625,1,0.0625,2,0.0875,2,0.0875,8,0.11239640576459187,22,0.1391849949084906,1,1,1,1,1,0
62501,0,1,0.125,1,0.125,2,0.1513157894736842,4,0.17214912280701755,6,0.18078828238957337,19,0.20649408179059978,1,1,1,1,1,1
62507,0,1,0.125,2,0.18055555555555555,4,0.21406906906906906,6,0.232017787017787,8,0.24200242603468408,21,0.2664915512045336,1,1,0,0,0,0
62533,0,0,0.0,1,0.045454545454545456,3,0.07959806397306397,7,0.11370614382472295,10,0.12685602375800806,22,0.1487784059189233,1,1,1,1,1,1
62539,0,0,0.0,1,0.041666666666666664,4,0.0966064586754242,5,0.10429876636773189,12,0.13053489013013464,25,0.1537761243784111,1,1,1,1,1,1
62549,0,1,0.125,2,0.16666666666666666,2,0.16666666666666666,4,0.18480392156862743,10,0.21161362484239996,21,0.23183630812845152,1,1,1,1,1,1
62563,0,1,0.1,1,0.1,3,0.14330065359477126,6,0.17217906030336663,9,0.18666902903708213,20,0.20641274343461122,1,1,1,1,1,1
62581,0,0,0.0,0,0.0,1,0.021739130434782608,4,0.04446765846571329,8,0.06377396721883367,23,0.09161051734944559,1,1,1,1,1,1
62591,0,2,0.625,2,0.625,5,0.6875000000000001,5,0.6875000000000001,9,0.7047713783774364,23,0.7317633299999264,0,0,0,0,0,0
62597,0,1,0.125,2,0.16666666666666666,2,0.16666666666666666,5,0.18774046434494193,8,0.20311722041135316,25,0.23567031939503877,1,1,1,1,1,1
62603,0,1,0.5,1,0.5,1,0.5,3,0.5157163742690059,11,0.549799401447729,28,0.5850416166502991,0,0,0,0,0,0
62617,0,1,0.16666666666666666,1,0.16666666666666666,4,0.21877289377289377,5,0.22918956043956043,10,0.2534250454962796,27,0.2825311456033639,1,1,1,1,1,1
62627,0,0,0.0,1,0.041666666666666664,4,0.09467532467532468,6,0.11269190630797774,10,0.13075116616290322,24,0.15878079008364904,1,0,0,0,0,0
62633,0,1,0.16666666666666666,2,0.19999999999999998,3,0.2161290322580645,3,0.2161290322580645,7,0.23346563555098981,20,0.257101015857764,1,1,1,1,1,1
62639,0,0,0.0,0,0.0,3,0.057323037323037326,6,0.0847353180247917,13,0.114597034698836,26,0.1384308054187006,1,1,1,1,0,0
62653,0,0,0.0,0,0.0,0,0.0,2,0.01897163120567376,8,0.04519824631347148,20,0.06756299969624058,1,1,1,1,1,1
62659,0,0,0.0,0,0.0,4,0.07415674603174602,7,0.09786736036020932,13,0.1260549401640404,28,0.15402683199679473,1,1,1,1,1,1
62683,0,0,0.0,1,0.0625,3,0.11572128851540617,6,0.14404128146765768,12,0.1720841446649106,25,0.19506964609353686,1,1,1,1,1,1
62687,0,0,0.0,0,0.0,0,0.0,1,0.00684931506849315,6,0.02834050266280192,15,0.04726924911066031,1,1,1,1,1,1
62701,0,0,0.0,2,0.0787878787878788,5,0.13196248196248198,6,0.14176640353110942,10,0.15991482431110912,26,0.19059522014505084,1,1,1,1,1,1
62723,0,0,0.0,1,0.041666666666666664,2,0.05518018018018018,5,0.07680516392856979,9,0.09446769632794429,27,0.13214519259793234,1,1,1,1,1,1
62731,0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,3,0.07461149961149961,7,0.09105731104183429,17,0.10932623162892394,1,1,1,1,1,1
62743,0,0,0.0,1,0.0625,2,0.0875,5,0.11229757085020242,8,0.12496083185715419,18,0.14261495845438188,1,1,1,1,1,1
62753,0,0,0.0,0,0.0,1,0.018518518518518517,4,0.042175537069488366,11,0.0727559461454455,23,0.09704264669502397,1,1,1,0,0,0
62761,0,0,0.0,0,0.0,3,0.04991373360938578,6,0.07398354797581032,11,0.09657020015805073,21,0.11593922533665253,1,1,1,1,1,1
62773,0,1,0.16666666666666666,3,0.24166666666666664,4,0.25555555555555554,7,0.2794628884417617,13,0.30272190783543573,22,0.31908323974419384,1,1,1,1,1,1
62791,0,1,0.1,2,0.1625,2,0.1625,4,0.17852564102564103,9,0.2001835232668566,20,0.22208765153977703,0,0,0,0,0,0
62801,0,2,0.29166666666666663,2,0.29166666666666663,3,0.30448717948717946,6,0.33312021497985755,13,0.3628268797075884,22,0.3785420229801749,1,1,1,1,1,1
62819,0,2,0.625,3,0.6666666666666666,3,0.6666666666666666,7,0.7046485260770974,14,0.7366705854283176,27,0.7595458952456843,0,0,0,0,0,0
62827,0,0,0.0,0,0.0,2,0.05024509803921569,6,0.08036338805291178,12,0.10583615170849735,26,0.13093258859371654,1,1,1,1,1,1
62851,0,0,0.0,1,0.0625,1,0.0625,2,0.07083333333333333,7,0.094082383665717,17,0.11235391368369857,1,0,0,0,0,0
62861,0,0,0.0,0,0.0,0,0.0,2,0.01950757575757576,6,0.03728114914107711,20,0.062138457375917194,1,1,1,1,0,0
62869,0,0,0.0,0,0.0,2,0.031339031339031334,3,0.039672364672364666,8,0.06421275867577833,19,0.0839080975811044,1,1,1,1,1,1
62873,0,1,0.07142857142857142,2,0.11309523809523808,5,0.16335978835978834,8,0.18776688453159038,9,0.1921147106185469,25,0.2219062497821174,0,0,0,0,0,0
62897,0,1,0.07142857142857142,1,0.07142857142857142,3,0.11078042328042327,6,0.13734292328042327,12,0.16254316588767448,23,0.18334900596050788,0,0,0,0,0,0
62903,0,0,0.0,1,0.038461538461538464,3,0.08012820512820512,4,0.08707264957264957,9,0.11266341872704802,21,0.1362745963374325,1,1,1,1,1,1
62921,0,2,0.29166666666666663,2,0.29166666666666663,3,0.30779569892473113,7,0.3451915322580645,11,0.36481048248694264,24,0.39004032913911413,0,0,0,0,0,0
62927,0,0,0.0,0,0.0,2,0.03598484848484848,2,0.03598484848484848,6,0.05164185558293838,22,0.07983691948660455,1,1,1,1,1,1
62929,0,0,0.0,0,0.0,2,0.039285714285714285,5,0.06460646564665494,12,0.09598144101558302,26,0.12440435028277144,1,1,1,1,1,1
62939,0,0,0.0,0,0.0,3,0.0689484126984127,7,0.10532248225377108,10,0.1189387109862789,27,0.15345561639181948,1,1,1,1,1,1
62969,0,1,0.125,1,0.125,2,0.1388888888888889,3,0.14555555555555555,8,0.16945531042722367,20,0.19313113942625912,0,0,0,0,0,0
62971,0,1,0.1,2,0.15555555555555556,2,0.15555555555555556,4,0.17584776334776334,9,0.19749610370466467,27,0.23128137434359836,0,0,0,0,0,0
62981,0,1,0.16666666666666666,1,0.16666666666666666,4,0.2296626984126984,4,0.2296626984126984,6,0.24110958485958486,19,0.2663439373265761,0,0,0,0,0,0
62983,0,0,0.0,1,0.0625,1,0.0625,4,0.09197364480383348,10,0.11819710065341332,23,0.14613623367925793,1,1,1,1,1,1
62987,0,0,0.0,1,0.041666666666666664,2,0.05518018018018018,4,0.07284322365844105,8,0.08954366402267452,19,0.11001654322534195,1,1,1,1,1,1
62989,0,0,0.0,1,0.041666666666666664,3,0.07011217948717949,6,0.10020830884801474,10,0.11810310996797206,25,0.1469489241559927,1,1,1,1,1,1
63029,0,0,0.0,0,0.0,2,0.0402046783625731,2,0.0402046783625731,5,0.0541116047694995,21,0.08553918683709989,1,1,1,1,1,1
63031,0,0,0.0,1,0.05555555555555555,3,0.09451659451659451,6,0.12172016462388272,11,0.1431172571147252,27,0.17561668756268223,1,1,1,1,1,1
63059,0,1,0.125,3,0.2222222222222222,5,0.27728174603174605,9,0.3135092194772647,15,0.3363355266043428,31,0.36739688296625556,1,1,1,1,0,0
63067,0,0,0.0,1,0.041666666666666664,5,0.119096325834409,7,0.14157107330915647,12,0.1611082768495004,28,0.19190151224508964,1,1,1,1,1,1
63073,0,1,0.16666666666666666,1,0.16666666666666666,3,0.2069243156199678,5,0.22261059012977172,11,0.24837573027149934,24,0.27157966346254525,0,0,0,0,0,0
63079,0,0,0.0,0,0.0,4,0.09905462184873949,8,0.1310985695105361,10,0.14084369694681798,23,0.16427045697507456,1,1,0,0,0,0
63097,0,1,0.16666666666666666,3,0.24166666666666664,3,0.24166666666666664,6,0.2636227824463118,14,0.29932345947272787,26,0.31946026003650524,1,0,0,0,0,0
63103,0,0,0.0,1,0.0625,3,0.09154040404040403,5,0.1099029377331264,9,0.12961525092350978,20,0.15346506589819942,1,0,0,0,0,0
63113,0,0,0.0,2,0.075,2,0.075,4,0.09389483065953655,7,0.10860766849737438,16,0.12595588680020806,1,1,1,1,1,1
63127,0,1,0.1,4,0.25972222222222224,6,0.29258860153256705,10,0.32985043767722344,13,0.3438642016909874,26,0.3691692096431427,1,1,1,1,1,1
63131,0,1,0.125,2,0.16346153846153846,6,0.23714479964479968,8,0.2531540209562751,11,0.2635706876229417,27,0.29778891643927863,0,0,0,0,0,0
63149,0,1,0.07142857142857142,1,0.07142857142857142,2,0.08755760368663594,4,0.1051740252552634,7,0.1179897880379136,30,0.16389738043518295,1,1,1,1,1,1
63179,0,1,0.5,1,0.5,5,0.5855968468468469,7,0.6021269014916556,12,0.6227629329091325,23,0.6434617698306428,0,0,0,0,0,0
63197,0,0,0.0,0,0.0,0,0.0,1,0.007462686567164179,6,0.026417208594346098,19,0.052426186983708746,1,1,1,1,1,1
63199,0,1,0.1,1,0.1,3,0.1488095238095238,7,0.1871951219512195,15,0.2212681379484764,26,0.24301536156791878,1,1,1,1,1,1
63211,0,0,0.0,1,0.0625,2,0.0875,3,0.09583333333333333,5,0.10580357142857141,21,0.13472357192852139,1,1,1,1,1,1
63241,0,0,0.0,0,0.0,1,0.021739130434782608,5,0.05824123127511874,7,0.06839748127511874,18,0.089679287097296,1,1,1,1,1,1
63247,0,0,0.0,0,0.0,2,0.054411764705882354,5,0.08180104209515975,8,0.09401678860881897,18,0.11171715934957252,1,1,0,0,0,0
63277,0,1,0.16666666666666666,2,0.22916666666666666,5,0.2771062271062271,6,0.28504273504273503,11,0.3073010810526685,28,0.34135897030397366,1,1,1,1,1,1
63281,0,0,0.0,1,0.03333333333333333,4,0.09032677848467321,7,0.11627653338663399,12,0.13702992851995227,27,0.1649625947906688,1,1,1,1,1,0
63299,0,1,0.125,1,0.125,5,0.20353174603174604,8,0.22664074804497583,11,0.2425096729345193,25,0.26899945154719235,0,0,0,0,0,0
63311,0,0,0.0,0,0.0,1,0.015151515151515152,6,0.06014800997573098,8,0.0697776396053606,24,0.10076110709542554,1,1,1,1,1,1
63313,0,0,0.0,1,0.0625,2,0.0875,3,0.09583333333333333,8,0.11770111855994665,17,0.1369825045374614,1,1,1,1,1,1
63317,0,2,0.29166666666666663,3,0.32499999999999996,3,0.32499999999999996,6,0.3526632605120977,13,0.3809243738934779,22,0.39686802452090847,0,0,0,0,0,0
63331,0,0,0.0,1,0.05555555555555555,3,0.0966064586754242,6,0.12509636499551918,9,0.13799508044619394,22,0.16237975015561337,1,0,0,0,0,0
63337,0,0,0.0,1,0.03333333333333333,1,0.03333333333333333,3,0.054388297872340424,7,0.06979307440846094,23,0.09981585353497864,1,1,1,1,1,1
63347,0,0,0.0,1,0.041666666666666664,3,0.07601351351351351,5,0.09684684684684684,8,0.11018872527454948,26,0.14532096160997188,1,1,1,1,1,1
