p,killed_Q0,ap_count_delta_1000000,ap_harm_delta_1000000,ap_count_delta_2000000,ap_harm_delta_2000000,ap_count_delta_5000000,ap_harm_delta_5000000,ap_count_delta_10000000,ap_harm_delta_10000000,survive_1000000,survive_2000000,survive_5000000,survive_10000000
82963,0,0,0.0,1,0.0625,2,0.08630952380952381,4,0.10619256474519632,1,1,1,0
82981,0,0,0.0,0,0.0,1,0.021739130434782608,2,0.030667701863354036,1,1,1,0
82997,0,1,0.125,2,0.16666666666666666,2,0.16666666666666666,4,0.18662790697674417,1,0,0,0
83003,0,0,0.0,1,0.041666666666666664,3,0.08333333333333331,6,0.11655982905982903,1,1,0,0
83009,0,0,0.0,0,0.0,1,0.03125,4,0.05976021527492116,1,1,1,1
83023,0,0,0.0,0,0.0,0,0.0,2,0.020528455284552848,1,1,1,1
83047,0,0,0.0,0,0.0,1,0.017241379310344827,3,0.04375653082549634,1,1,1,0
83059,0,1,0.1,3,0.19722222222222222,3,0.19722222222222222,5,0.21432748538011695,1,1,1,1
83063,0,0,0.0,1,0.041666666666666664,2,0.08012820512820512,3,0.09364171864171864,1,1,1,1
83071,0,0,0.0,1,0.05555555555555555,3,0.0936302681992337,3,0.0936302681992337,1,1,0,0
83077,0,0,0.0,1,0.0625,2,0.09583333333333333,3,0.11145833333333333,1,1,1,1
83089,0,0,0.0,0,0.0,2,0.04583333333333334,5,0.07460011739672757,1,1,1,1
83093,0,0,0.0,0,0.0,1,0.03125,4,0.0590026395173454,1,1,1,1
83101,0,0,0.0,1,0.045454545454545456,1,0.045454545454545456,1,0.045454545454545456,1,1,1,1
83117,0,0,0.0,0,0.0,1,0.03333333333333333,1,0.03333333333333333,1,1,1,1
83137,0,0,0.0,1,0.041666666666666664,1,0.041666666666666664,2,0.05230496453900709,1,1,1,1
83177,0,1,0.16666666666666666,2,0.23809523809523808,2,0.23809523809523808,4,0.26053113553113555,1,1,1,1
83203,0,0,0.0,1,0.0625,3,0.1113095238095238,4,0.1200814536340852,1,1,1,1
83207,0,0,0.0,0,0.0,0,0.0,3,0.03088731443994602,1,1,1,1
83219,0,0,0.0,1,0.041666666666666664,3,0.0825,4,0.09361111111111112,1,1,1,1
83221,0,1,0.16666666666666666,2,0.2121212121212121,2,0.2121212121212121,2,0.2121212121212121,1,0,0,0
83227,0,0,0.0,1,0.0625,2,0.08333333333333333,4,0.10413093196112064,1,1,1,1
83231,0,0,0.0,0,0.0,1,0.03125,1,0.03125,1,1,1,1
83233,0,0,0.0,1,0.045454545454545456,2,0.06719367588932806,5,0.10045102138071611,1,1,1,1
83243,0,1,0.5,2,0.5416666666666666,3,0.5595238095238095,6,0.5959539897039896,0,0,0,0
83257,0,0,0.0,1,0.041666666666666664,4,0.1092391304347826,6,0.12907734306960542,1,0,0,0
83267,0,0,0.0,0,0.0,0,0.0,2,0.02072649572649573,1,1,1,0
83269,0,0,0.0,1,0.041666666666666664,2,0.075,5,0.1089034978398139,1,1,1,1
83273,0,0,0.0,1,0.07142857142857142,2,0.08928571428571427,4,0.1067099567099567,1,1,1,1
83299,0,0,0.0,1,0.041666666666666664,3,0.0863095238095238,3,0.0863095238095238,1,1,1,1
83311,0,0,0.0,0,0.0,0,0.0,4,0.0463023088023088,1,1,1,1
83339,0,1,0.5,1,0.5,2,0.5208333333333334,3,0.530448717948718,0,0,0,0
83341,0,0,0.0,1,0.0625,2,0.0875,3,0.09730392156862744,1,1,1,1
83357,0,1,0.125,1,0.125,2,0.14351851851851852,3,0.1551464254952627,1,1,1,0
83383,0,0,0.0,1,0.0625,1,0.0625,2,0.0712719298245614,1,1,1,1
83389,0,0,0.0,0,0.0,2,0.04351851851851852,4,0.06526760276760277,1,1,1,1
83399,0,1,0.5,1,0.5,3,0.55125,5,0.5776388888888888,0,0,0,0
83401,0,0,0.0,0,0.0,0,0.0,2,0.022760290556900726,1,1,1,1
83407,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
83417,0,0,0.0,1,0.07142857142857142,4,0.15726817042606514,6,0.1779869864937184,1,1,0,0
83423,0,1,0.5,1,0.5,2,0.52,3,0.5351515151515152,0,0,0,0
83431,0,1,0.1,1,0.1,2,0.12380952380952381,3,0.1349206349206349,0,0,0,0
83437,0,0,0.0,0,0.0,1,0.021739130434782608,2,0.033102766798418976,1,1,1,1
83443,0,0,0.0,0,0.0,2,0.054411764705882354,4,0.08175840180861702,1,1,1,1
83449,0,0,0.0,1,0.045454545454545456,3,0.0848063973063973,5,0.10353889030359617,1,1,1,1
83459,0,2,0.625,2,0.625,2,0.625,4,0.6462719298245614,0,0,0,0
83471,0,1,0.125,1,0.125,4,0.2125686813186813,5,0.22772019647019648,1,1,0,0
83477,0,1,0.125,1,0.125,2,0.14351851851851852,2,0.14351851851851852,1,1,1,1
83497,0,0,0.0,1,0.0625,2,0.0875,4,0.11095881069285324,1,1,1,1
83537,0,1,0.16666666666666666,1,0.16666666666666666,3,0.20535714285714285,6,0.2373647186147186,1,1,1,1
83557,0,1,0.16666666666666666,1,0.16666666666666666,2,0.20833333333333331,4,0.23179214402618656,1,1,0,0
83561,0,1,0.16666666666666666,1,0.16666666666666666,3,0.21785714285714283,6,0.2495724863371922,1,1,1,1
83563,0,0,0.0,0,0.0,0,0.0,2,0.01770050125313283,1,1,1,1
83579,0,1,0.5,1,0.5,1,0.5,4,0.5342400092400091,0,0,0,0
83591,0,0,0.0,0,0.0,4,0.08994047619047618,4,0.08994047619047618,1,1,1,1
83597,0,0,0.0,0,0.0,2,0.036375661375661374,5,0.07078708328708329,1,1,1,1
83609,0,1,0.125,1,0.125,1,0.125,1,0.125,1,1,1,1
83617,0,1,0.16666666666666666,2,0.22916666666666666,4,0.28750000000000003,4,0.28750000000000003,0,0,0,0
83621,0,0,0.0,0,0.0,0,0.0,2,0.024127906976744187,1,1,1,1
83639,0,1,0.125,1,0.125,1,0.125,3,0.14481946624803768,0,0,0,0
83641,0,0,0.0,0,0.0,0,0.0,2,0.019345238095238096,1,1,1,1
83653,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
83663,0,0,0.0,0,0.0,3,0.0907738095238095,4,0.10038919413919412,1,1,1,1
83689,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
83701,0,0,0.0,0,0.0,2,0.04257246376811594,5,0.07815326714552949,1,1,1,0
83717,0,0,0.0,0,0.0,2,0.05952380952380952,5,0.09358761393645113,1,1,1,1
83719,0,1,0.1,2,0.15555555555555556,4,0.1966064586754242,5,0.20553503010399563,0,0,0,0
83737,0,0,0.0,0,0.0,2,0.039351851851851846,4,0.06353600103600103,1,1,1,1
83761,0,0,0.0,0,0.0,3,0.07590579710144928,6,0.10908275432501668,1,1,1,1
83773,0,0,0.0,1,0.0625,3,0.12590579710144928,4,0.13979468599033817,1,1,0,0
83777,0,1,0.125,1,0.125,3,0.17619047619047618,5,0.19690929225812945,1,1,1,1
83791,0,0,0.0,0,0.0,0,0.0,1,0.011363636363636364,1,1,1,1
83813,0,0,0.0,0,0.0,1,0.017857142857142856,5,0.062793244906788,1,1,1,1
83833,0,0,0.0,0,0.0,3,0.07685185185185185,5,0.09619708994708995,1,1,1,1
83843,0,0,0.0,0,0.0,0,0.0,2,0.027402402402402402,1,1,1,0
83857,0,0,0.0,1,0.0625,1,0.0625,1,0.0625,1,1,1,1
83869,0,0,0.0,1,0.045454545454545456,2,0.07045454545454546,5,0.10009667965799574,1,1,1,1
83873,0,0,0.0,0,0.0,0,0.0,3,0.033931828545371634,1,1,1,1
83891,0,0,0.0,1,0.05555555555555555,2,0.0734126984126984,4,0.09898088023088022,1,1,1,1
83903,0,0,0.0,0,0.0,2,0.049107142857142856,3,0.05787907268170426,1,1,0,0
83911,0,0,0.0,0,0.0,0,0.0,2,0.025,1,1,1,1
83921,0,1,0.125,1,0.125,2,0.15833333333333333,4,0.18024475524475525,1,1,1,1
83933,0,1,0.16666666666666666,1,0.16666666666666666,3,0.22619047619047616,5,0.24489676989676987,0,0,0,0
83939,0,1,0.5,1,0.5,1,0.5,2,0.5087719298245614,0,0,0,0
83969,0,1,0.125,1,0.125,1,0.125,3,0.15170940170940173,1,1,1,1
83983,0,1,0.1,1,0.1,1,0.1,2,0.10943396226415095,0,0,0,0
83987,0,0,0.0,0,0.0,1,0.038461538461538464,5,0.08774731542588686,1,1,1,1
84011,0,1,0.5,1,0.5,3,0.5416666666666667,3,0.5416666666666667,0,0,0,0
84017,0,2,0.29166666666666663,3,0.363095238095238,5,0.43107769423558895,7,0.45266860332649805,0,0,0,0
84047,0,1,0.125,1,0.125,2,0.14285714285714285,4,0.16274018379281535,1,1,1,1
84053,0,0,0.0,0,0.0,1,0.03333333333333333,1,0.03333333333333333,1,1,1,1
84059,0,1,0.125,1,0.125,2,0.15625,4,0.17895408163265308,1,1,1,1
84061,0,0,0.0,0,0.0,1,0.025,3,0.047760290556900724,1,1,1,1
84067,0,0,0.0,1,0.05555555555555555,3,0.0936302681992337,5,0.1182157456148998,1,1,1,1
84089,0,0,0.0,1,0.07142857142857142,5,0.17042954608744082,5,0.17042954608744082,1,1,1,1
84121,0,1,0.16666666666666666,1,0.16666666666666666,2,0.1875,4,0.21314935064935064,0,0,0,0
84127,0,0,0.0,0,0.0,0,0.0,2,0.018205892088712344,1,1,1,1
84131,0,1,0.5,1,0.5,4,0.5586904761904763,5,0.5711904761904762,0,0,0,0
84137,0,0,0.0,1,0.07142857142857142,2,0.11309523809523808,6,0.1596590425078797,1,1,1,1
84143,0,0,0.0,0,0.0,1,0.03125,2,0.040865384615384616,1,1,1,1
84163,0,0,0.0,0,0.0,0,0.0,2,0.024305555555555552,1,1,1,1
84179,0,0,0.0,0,0.0,2,0.05208333333333333,3,0.06559684684684684,1,1,1,1
84181,0,0,0.0,0,0.0,0,0.0,2,0.01827849783981389,1,1,1,1
84191,0,1,0.125,1,0.125,1,0.125,2,0.13541666666666666,1,1,1,1
84199,0,0,0.0,1,0.05555555555555555,2,0.07638888888888888,2,0.07638888888888888,1,1,1,1
84211,0,1,0.1,2,0.1625,2,0.1625,4,0.18775252525252525,1,0,0,0
84221,0,2,0.29166666666666663,2,0.29166666666666663,5,0.37708333333333327,7,0.40260012919896637,1,1,0,0
84223,0,0,0.0,1,0.0625,1,0.0625,2,0.07361111111111111,1,0,0,0
84229,0,0,0.0,0,0.0,3,0.0875,6,0.1276521867612293,1,1,1,1
84239,0,0,0.0,0,0.0,2,0.06547619047619047,3,0.07898970398970398,1,1,1,0
84247,0,0,0.0,1,0.0625,1,0.0625,4,0.09440870973889842,1,0,0,0
84263,0,1,0.5,1,0.5,2,0.52,4,0.538387314439946,0,0,0,0
84299,0,2,0.625,2,0.625,3,0.6458333333333334,4,0.6597222222222222,0,0,0,0
84307,0,0,0.0,1,0.0625,4,0.15441176470588236,5,0.16482843137254902,1,1,1,1
84313,0,0,0.0,0,0.0,2,0.05185185185185185,2,0.05185185185185185,1,1,1,1
84317,0,1,0.125,1,0.125,3,0.17619047619047618,4,0.18528138528138527,0,0,0,0
84319,0,0,0.0,0,0.0,1,0.029411764705882353,4,0.06359286138697903,1,1,0,0
84347,0,0,0.0,0,0.0,1,0.041666666666666664,4,0.07729556479556479,1,1,1,1
84349,0,0,0.0,0,0.0,1,0.025,2,0.03347457627118644,1,1,1,1
84377,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,1,1,1
84389,0,1,0.125,1,0.125,3,0.1825657894736842,5,0.21151533455226157,1,1,1,1
84391,0,1,0.1,3,0.21805555555555556,4,0.2388888888888889,7,0.2790404040404041,1,1,1,1
84401,0,0,0.0,0,0.0,2,0.049107142857142856,4,0.07686408209195156,1,1,1,1
84407,0,0,0.0,0,0.0,2,0.03785714285714285,2,0.03785714285714285,1,1,1,1
84421,0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1
84431,0,2,0.625,3,0.6805555555555556,4,0.7005555555555556,5,0.7107596371882087,0,0,0,0
84437,0,0,0.0,0,0.0,2,0.04714912280701754,5,0.08208502024291497,1,1,1,1
84443,0,1,0.5,1,0.5,2,0.5238095238095238,5,0.554109231411863,0,0,0,0
84449,0,1,0.125,2,0.19642857142857142,2,0.19642857142857142,2,0.19642857142857142,1,0,0,0
84457,0,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,2,0.18229166666666666,1,1,1,1
84463,0,1,0.1,1,0.1,1,0.1,3,0.12904040404040404,0,0,0,0
84467,0,0,0.0,0,0.0,3,0.09798534798534797,4,0.10818942961800103,1,1,1,1
84481,0,1,0.16666666666666666,3,0.2746212121212121,4,0.3079545454545454,6,0.33466394716394715,0,0,0,0
84499,0,0,0.0,1,0.05555555555555555,3,0.10220869957178275,6,0.1403084470465302,1,1,1,0
84503,0,1,0.5,1,0.5,2,0.5416666666666666,5,0.5804292929292928,0,0,0,0
84509,0,0,0.0,0,0.0,3,0.09351851851851851,3,0.09351851851851851,1,1,1,1
84521,0,0,0.0,0,0.0,0,0.0,3,0.035023862917601054,1,1,1,1
84523,0,1,0.1,2,0.1625,3,0.1863095238095238,5,0.20634920634920634,1,1,1,1
84533,0,0,0.0,0,0.0,0,0.0,1,0.010416666666666666,1,1,1,1
84551,0,1,0.125,1,0.125,3,0.1842948717948718,4,0.1981837606837607,1,1,1,1
84559,0,0,0.0,1,0.05555555555555555,2,0.08496732026143791,4,0.10996732026143792,1,1,1,1
84589,0,0,0.0,0,0.0,1,0.041666666666666664,4,0.08294101731601732,1,1,1,1
84629,0,0,0.0,0,0.0,2,0.05964912280701754,4,0.08124003189792664,1,1,1,1
84631,0,0,0.0,0,0.0,0,0.0,4,0.04814423573052197,1,1,1,1
84649,0,0,0.0,1,0.045454545454545456,3,0.11212121212121212,5,0.13493867243867244,1,1,1,1
84653,0,1,0.16666666666666666,1,0.16666666666666666,2,0.18518518518518517,3,0.19480056980056978,0,0,0,0
84659,0,1,0.5,1,0.5,1,0.5,2,0.5138888888888888,0,0,0,0
84673,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.065359477124183,1,1,1,1
84691,0,0,0.0,0,0.0,2,0.041050903119868636,6,0.08371899236814656,1,1,0,0
84697,0,0,0.0,1,0.0625,1,0.0625,1,0.0625,1,1,1,1
84701,0,0,0.0,0,0.0,2,0.044172932330827065,3,0.05699344515133989,1,1,1,1
84713,0,0,0.0,0,0.0,1,0.03333333333333333,2,0.04583333333333334,1,1,1,1
84719,0,0,0.0,0,0.0,2,0.06166666666666666,4,0.08527777777777777,1,1,1,1
84731,0,0,0.0,0,0.0,2,0.05631868131868132,3,0.07147019647019648,1,1,0,0
84737,0,0,0.0,0,0.0,1,0.018518518518518517,2,0.030146425495262703,1,1,1,1
84751,0,0,0.0,0,0.0,1,0.025,5,0.06985062893081762,1,1,1,1
84761,0,1,0.16666666666666666,1,0.16666666666666666,3,0.20535714285714285,5,0.23174603174603176,1,1,1,1
84787,0,1,0.1,2,0.15555555555555556,2,0.15555555555555556,3,0.16597222222222222,1,0,0,0
84793,0,0,0.0,2,0.10795454545454546,3,0.12647306397306396,4,0.14075877825877825,1,1,0,0
84809,0,0,0.0,0,0.0,1,0.041666666666666664,3,0.06517094017094016,1,1,1,1
84811,0,0,0.0,0,0.0,0,0.0,1,0.012195121951219513,1,1,1,1
84827,0,0,0.0,0,0.0,2,0.05631868131868132,3,0.06509061114324272,1,1,0,0
84857,0,0,0.0,1,0.07142857142857142,3,0.1394110275689223,4,0.14850193665983139,1,1,1,1
84859,0,1,0.1,1,0.1,2,0.12083333333333333,3,0.13302845528455284,1,1,1,1
84869,0,0,0.0,1,0.07142857142857142,3,0.12119708994708994,5,0.14758597883597885,1,1,1,1
84871,0,0,0.0,1,0.05555555555555555,1,0.05555555555555555,5,0.0965298778661641,1,1,1,1
84913,0,0,0.0,0,0.0,1,0.021739130434782608,1,0.021739130434782608,1,1,1,1
84919,0,0,0.0,1,0.05555555555555555,4,0.1251984126984127,6,0.14767316017316015,1,1,1,0
84947,0,0,0.0,0,0.0,1,0.017857142857142856,4,0.046448538929741934,1,1,1,1
84961,0,1,0.16666666666666666,2,0.22916666666666666,3,0.2509057971014493,7,0.2963789105892687,1,1,1,1
84967,0,0,0.0,0,0.0,0,0.0,2,0.024396929824561403,1,1,1,1
84977,0,1,0.16666666666666666,1,0.16666666666666666,4,0.23869047619047618,5,0.2511904761904762,1,1,1,1
84979,0,0,0.0,0,0.0,2,0.05024509803921569,3,0.05917366946778711,1,1,1,1
84991,0,0,0.0,1,0.0625,1,0.0625,2,0.07765151515151515,1,1,1,1
85009,0,0,0.0,0,0.0,1,0.025,6,0.08391208291083135,1,1,1,1
85021,0,1,0.16666666666666666,1,0.16666666666666666,3,0.21340579710144925,4,0.2238224637681159,0,0,0,0
85027,0,1,0.1,1,0.1,3,0.15441176470588236,3,0.15441176470588236,1,1,1,1
85037,0,1,0.125,1,0.125,2,0.14285714285714285,4,0.16730556265439986,1,1,1,1
85049,0,0,0.0,0,0.0,3,0.08650097465886938,3,0.08650097465886938,1,1,1,1
85061,0,1,0.125,1,0.125,3,0.18464912280701753,6,0.22340258945422234,0,0,0,0
85081,0,0,0.0,1,0.045454545454545456,2,0.06719367588932806,4,0.09040796160361378,1,1,1,1
85087,0,0,0.0,1,0.05555555555555555,2,0.07638888888888888,5,0.10763556618819776,1,1,1,1
85091,0,0,0.0,0,0.0,1,0.03125,2,0.04513888888888889,1,1,1,1
85093,0,0,0.0,0,0.0,2,0.06340579710144928,5,0.1035579838626786,1,1,1,1
85103,0,1,0.5,1,0.5,2,0.5178571428571429,6,0.5651425861952177,0,0,0,0
85109,0,1,0.125,1,0.125,2,0.14351851851851852,3,0.1526094276094276,0,0,0,0
85121,0,0,0.0,0,0.0,2,0.05964912280701754,4,0.08227355719615781,1,1,1,1
85133,0,0,0.0,0,0.0,3,0.0907738095238095,6,0.12538151448035167,1,1,1,1
